date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev,actual,err,settle,units
2026-08-12,823017,PHI,STL,HRR,Alec Burleson,676475,1.5,Over,1.62713,-103,2026-08-12T17:11:00Z,,,6,4.373,W,0.9709
2026-08-12,824967,TB,ATH,HRR,Yandy Díaz,650490,2.5,Over,1.61663,-114,2026-08-12T17:11:00Z,,,4,2.383,W,0.8772
2026-08-12,824967,TB,ATH,HRR,Junior Caminero,691406,2.5,Over,1.61245,-117,2026-08-12T17:11:00Z,,,5,3.388,W,0.8547
2026-08-12,824562,CIN,CWS,HRR,Sal Stewart,701398,1.5,Over,1.57793,-123,2026-08-12T17:11:00Z,,,2,0.422,W,0.813
2026-08-12,823672,BAL,MIN,HRR,Pete Alonso,624413,1.5,Over,1.57313,-140,2026-08-12T17:11:00Z,,,3,1.427,W,0.7143
2026-08-12,823916,KC,LAD,HRR,Andy Pages,681624,1.5,Over,1.55771,-149,2026-08-12T17:11:00Z,,,1,-0.558,L,-1.0
2026-08-12,823833,PIT,MIA,HRR,Otto Lopez,672640,1.5,Over,1.54523,-136,2026-08-12T17:11:00Z,,,0,-1.545,L,-1.0
2026-08-12,823833,PIT,MIA,HRR,Bryan Reynolds,668804,1.5,Over,1.4668,-109,2026-08-12T17:11:00Z,,,0,-1.467,L,-1.0
2026-08-12,823833,PIT,MIA,HRR,Brandon Lowe,664040,1.5,Over,1.46397,-128,2026-08-12T17:11:00Z,,,1,-0.464,L,-1.0
2026-08-12,824241,CLE,DET,HRR,Dillon Dingler,693307,1.5,Over,1.45802,-137,2026-08-12T17:11:00Z,,,1,-0.458,L,-1.0
2026-08-12,823511,SEA,NYY,HRR,Ben Rice,700250,1.5,Over,1.44372,-121,2026-08-12T17:11:00Z,,,6,4.556,W,0.8264
2026-08-12,824967,TB,ATH,HRR,Jonathan Aranda,666018,2.5,Over,1.3738,110,2026-08-12T17:11:00Z,,,2,0.626,L,-1.0
2026-08-12,823263,MIL,SD,HRR,Fernando Tatis Jr.,665487,1.5,Over,1.34712,-136,2026-08-12T17:11:00Z,,,1,-0.347,L,-1.0
2026-08-12,824562,CIN,CWS,HRR,Miguel Vargas,678246,1.5,Over,1.34118,-136,2026-08-12T17:11:00Z,,,,,V,0.0
