date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev,actual,err,settle,units
2026-08-21,824317,CLE,COL,HRR,Cole Carrigg,694249,1.5,Over,0.9872,-136,2026-08-21T18:21:00Z,,,1,0.013,L,-1.0
2026-08-21,824800,TB,BAL,HRR,Yandy Diaz,650490,1.5,Over,0.8485,-127,2026-08-21T18:21:00Z,,,0,-0.849,L,-1.0
2026-08-21,823101,CHC,SEA,HRR,Pete Crow-Armstrong,691718,1.5,Over,0.8187,-129,2026-08-21T18:21:00Z,,,3,2.181,W,0.7752
2026-08-21,823911,PIT,LAD,HRR,Shohei Ohtani,660271,2.5,Over,0.8169,115,2026-08-21T18:21:00Z,,,3,2.183,W,1.15
2026-08-21,824317,CLE,COL,HRR,Jo Adell,666176,2.5,Over,0.8165,-110,2026-08-21T18:21:00Z,,,3,2.183,W,0.9091
2026-08-21,823830,WSH,MIA,HRR,Griffin Conine,665052,1.5,Over,0.7686,100,2026-08-21T18:21:00Z,,,0,-0.769,L,-1.0
2026-08-21,824317,CLE,COL,HRR,Jose Ramirez,608070,2.5,Over,0.7543,-103,2026-08-21T18:21:00Z,,,0,-0.754,L,-1.0
2026-08-21,823830,WSH,MIA,HRR,Otto Lopez,672640,1.5,Over,0.7535,-145,2026-08-21T18:21:00Z,,,2,1.247,W,0.6897
2026-08-21,823101,CHC,SEA,HRR,Seiya Suzuki,673548,1.5,Over,0.7506,-103,2026-08-21T18:21:00Z,,,1,0.249,L,-1.0
2026-08-21,825045,CIN,AZ,HRR,Corbin Carroll,682998,1.5,Over,0.7346,-140,2026-08-21T18:21:00Z,,,4,3.265,W,0.7143
2026-08-21,823420,STL,PHI,HRR,Jordan Walker,691023,1.5,Over,0.7268,106,2026-08-21T18:21:00Z,,,7,6.273,W,1.06
2026-08-21,824317,CLE,COL,HRR,Willi Castro,650489,1.5,Over,0.719,-124,2026-08-21T18:21:00Z,,,2,1.281,W,0.8065
2026-08-21,824800,TB,BAL,HRR,Pete Alonso,624413,1.5,Over,0.7027,-118,2026-08-21T18:21:00Z,,,6,5.297,W,0.8475
2026-08-21,823510,TOR,NYY,HRR,Ben Rice,700250,1.5,Over,0.661,100,2026-08-21T18:21:00Z,,,0,-0.661,L,-1.0
