date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev,actual,err,settle,units
2026-08-19,824801,NYY,BAL,TB,Austin Wells,669224,1.5,Over,-0.29445,225,2026-08-19T21:35:00Z,EV,9.49,0,0.294,L,-1.0
2026-08-19,824394,SF,CLE,TB,Willy Adames,642715,1.5,Over,-0.0516,185,2026-08-19T21:35:00Z,EV,9.19,3,3.052,W,1.85
2026-08-19,824155,LAA,HOU,TB,Vaughn Grissom,687093,1.5,Over,0.09609,184,2026-08-19T21:35:00Z,EV,8.67,0,-0.096,L,-1.0
2026-08-19,824476,STL,CIN,TB,Jimmy Crooks,699625,1.5,Over,-0.23511,275,2026-08-19T21:35:00Z,EV,8.59,0,0.235,L,-1.0
2026-08-19,824155,LAA,HOU,TB,Yordan Alvarez,670541,1.5,Over,1.45477,-105,2026-08-19T21:35:00Z,Z,0.08,1,-0.455,L,-1.0
2026-08-19,822937,TOR,TB,TB,Junior Caminero,691406,1.5,Over,0.93849,103,2026-08-19T21:35:00Z,Z,-1.09,2,1.062,W,1.03
2026-08-19,824801,NYY,BAL,TB,Pete Alonso,624413,1.5,Over,0.8508,105,2026-08-19T21:35:00Z,Z,3.15,4,3.149,W,1.05
2026-08-19,824476,STL,CIN,TB,Alec Burleson,676475,1.5,Over,0.83211,116,2026-08-19T21:35:00Z,Z,3.31,1,0.168,L,-1.0
2026-08-19,823748,SEA,MIL,TB,Dominic Canzone,686527,1.5,Over,0.64396,170,2026-08-19T21:35:00Z,Z,2.36,3,2.356,W,1.7
2026-08-19,823424,MIA,PHI,TB,Kyle Schwarber,656941,1.5,Over,0.63773,115,2026-08-19T21:35:00Z,Z,6.46,0,-0.638,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Griffin Conine,665052,1.5,Over,0.63096,160,2026-08-19T21:35:00Z,Z,7.87,0,-0.631,L,-1.0
2026-08-19,824801,NYY,BAL,TB,Samuel Basallo,694212,1.5,Over,0.62104,121,2026-08-19T21:35:00Z,Z,0.36,1,0.379,L,-1.0
2026-08-19,824155,LAA,HOU,TB,Mike Trout,545361,1.5,Over,0.56504,141,2026-08-19T21:35:00Z,Z,-0.83,1,0.435,L,-1.0
2026-08-19,822860,WSH,TEX,TB,Joc Pederson,592626,1.5,Over,0.54745,160,2026-08-19T21:35:00Z,Z,-0.54,0,-0.547,L,-1.0
2026-08-19,822937,TOR,TB,TB,Yandy Díaz,650490,1.5,Over,0.54432,132,2026-08-19T21:35:00Z,Z,-1.56,4,3.456,W,1.32
2026-08-19,823748,SEA,MIL,TB,Randy Arozarena,668227,1.5,Over,0.50022,166,2026-08-19T21:35:00Z,Z,3.39,1,0.5,L,-1.0
2026-08-19,824801,NYY,BAL,TB,Ben Rice,700250,1.5,Over,0.4983,100,2026-08-19T21:35:00Z,Z,0.09,5,4.502,W,1.0
2026-08-19,824476,STL,CIN,TB,Elly De La Cruz,682829,1.5,Over,0.48846,115,2026-08-19T21:35:00Z,Z,-2.71,1,0.512,L,-1.0
2026-08-19,823748,SEA,MIL,TB,Julio Rodríguez,677594,1.5,Over,0.48118,149,2026-08-19T21:35:00Z,Z,1.15,0,-0.481,L,-1.0
2026-08-19,824801,NYY,BAL,TB,Luis García Jr.,671277,1.5,Over,0.4638,-103,2026-08-19T21:35:00Z,Z,-1.53,1,0.536,L,-1.0
2026-08-19,822860,WSH,TEX,TB,Corey Seager,608369,1.5,Over,0.4549,133,2026-08-19T21:35:00Z,Z,-2.29,2,1.545,W,1.33
2026-08-19,824801,NYY,BAL,HRR,Luis García Jr.,671277,1.5,Over,1.357,-145,2026-08-19T21:35:00Z,,,1,-0.357,L,-1.0
2026-08-19,824318,LAD,COL,HRR,Jake McCarthy,664983,1.5,Over,1.2469,-150,2026-08-19T21:35:00Z,,,2,0.753,W,0.6667
2026-08-19,824318,LAD,COL,HRR,Cole Carrigg,694249,1.5,Over,1.069,-133,2026-08-19T21:35:00Z,,,1,-0.069,L,-1.0
2026-08-19,823424,MIA,PHI,HRR,Otto Lopez,672640,1.5,Over,1.0569,-138,2026-08-19T21:35:00Z,,,1,-0.057,L,-1.0
2026-08-19,824076,ATH,KC,HRR,Tyler Tolbert,686475,1.5,Over,1.0379,125,2026-08-19T21:35:00Z,,,2,0.962,W,1.25
2026-08-19,822860,WSH,TEX,HRR,CJ Abrams,682928,1.5,Over,1.0171,-125,2026-08-19T21:35:00Z,,,1,-0.017,L,-1.0
2026-08-19,823424,MIA,PHI,HRR,Griffin Conine,665052,1.5,Over,0.9458,103,2026-08-19T21:35:00Z,,,0,-0.946,L,-1.0
2026-08-19,824318,LAD,COL,HRR,Mickey Moniak,666160,1.5,Over,0.9121,-134,2026-08-19T21:35:00Z,,,6,5.088,W,0.7463
2026-08-19,824318,LAD,COL,HRR,Shohei Ohtani,660271,2.5,Over,0.9014,-140,2026-08-19T21:35:00Z,,,0,-0.901,L,-1.0
2026-08-19,824801,NYY,BAL,HRR,Ben Rice,700250,1.5,Over,0.8543,-146,2026-08-19T21:35:00Z,,,4,3.146,W,0.6849
2026-08-19,824318,LAD,COL,HRR,Andy Pages,681624,2.5,Over,0.7852,-125,2026-08-19T21:35:00Z,,,2,1.215,L,-1.0
2026-08-19,824318,LAD,COL,HRR,Willi Castro,650489,1.5,Over,0.7449,-107,2026-08-19T21:35:00Z,,,0,-0.745,L,-1.0
2026-08-19,822937,TOR,TB,HRR,Yandy Díaz,650490,1.5,Over,0.7315,-120,2026-08-19T21:35:00Z,,,5,4.268,W,0.8333
2026-08-19,822860,WSH,TEX,HRR,Andrés Chaparro,665953,0.5,Over,0.7211,-147,2026-08-19T21:35:00Z,,,9,8.279,W,0.6803
2026-08-19,824076,ATH,KC,HRR,Jac Caglianone,695506,1.5,Over,0.7025,-130,2026-08-19T21:35:00Z,,,1,0.297,L,-1.0
2026-08-19,824076,ATH,KC,HRR,Bobby Witt Jr.,677951,2.5,Over,0.7002,105,2026-08-19T21:35:00Z,,,1,0.3,L,-1.0
2026-08-19,824076,ATH,KC,HRR,Zack Gelof,680869,1.5,Over,0.6669,114,2026-08-19T21:35:00Z,,,3,2.333,W,1.14
2026-08-19,822937,TOR,TB,HRR,Jonathan Aranda,666018,1.5,Over,0.6586,-116,2026-08-19T21:35:00Z,,,0,-0.659,L,-1.0
2026-08-19,822937,TOR,TB,HRR,Junior Caminero,691406,1.5,Over,0.6221,-148,2026-08-19T21:35:00Z,,,3,2.378,W,0.6757
2026-08-19,823748,SEA,MIL,HRR,Jake Bauers,641343,1.5,Over,0.6206,125,2026-08-19T21:35:00Z,,,0,-0.621,L,-1.0
