date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-15,822941,BAL,TB,K,Kyle Bradish,,4.5,Under,4.2938,-114,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,BB,Kyle Bradish,,1.5,Over,2.5721,-181,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,ER,Kyle Bradish,,2.5,Over,2.9183,122,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,K,Ian Seymour,,6.5,Over,7.958,-115,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,BB,Ian Seymour,,1.5,Over,1.8881,-148,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,ER,Ian Seymour,,1.5,Over,2.3728,-175,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,K,Ryan Gusto,,4.5,Over,5.4261,-120,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,BB,Ryan Gusto,,1.5,Over,2.1772,,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,ER,Ryan Gusto,,2.5,Over,2.5693,-105,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,K,Brady Singer,,4.5,Over,4.7313,-148,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,BB,Brady Singer,,2.5,Under,2.0046,,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,ER,Brady Singer,,2.5,Over,2.7139,-137,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,K,Joey Cantillo,,5.5,Under,4.7671,-148,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,BB,Joey Cantillo,,2.5,Under,2.1652,-200,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,ER,Joey Cantillo,,2.5,Over,2.5338,110,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,K,Emerson Hancock,,4.5,Over,4.6142,-117,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,BB,Emerson Hancock,,1.5,Over,1.5482,-113,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,ER,Emerson Hancock,,2.5,Under,2.3731,-117,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,K,Hayden Wesneski,,4.5,Under,3.9622,-154,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,BB,Hayden Wesneski,,1.5,Over,1.8936,-124,2026-08-15T19:15:00Z,,
2026-08-15,824157,SEA,HOU,ER,Hayden Wesneski,,2.5,Over,2.8612,105,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,K,Jesus Luzardo,,6.5,Over,6.5357,-105,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,BB,Jesus Luzardo,,1.5,Over,2.0321,,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,ER,Jesus Luzardo,,1.5,Over,1.9987,-170,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,K,Connor Prielipp,,5.5,Under,5.1102,-147,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,BB,Connor Prielipp,,1.5,Over,1.8594,,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,ER,Connor Prielipp,,2.5,Over,2.5002,105,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,K,Sonny Gray,,5.5,Under,4.9594,-132,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,BB,Sonny Gray,,1.5,Over,1.922,-121,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,ER,Sonny Gray,,2.5,Over,2.5502,122,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,K,Jared Jones,,4.5,Under,4.4502,105,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,BB,Jared Jones,,1.5,Over,1.7945,119,2026-08-15T19:15:00Z,,
2026-08-15,823347,BOS,PIT,ER,Jared Jones,,1.5,Over,2.1708,-166,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,K,Eduardo Rodriguez,,4.5,Over,4.6415,115,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,BB,Eduardo Rodriguez,,1.5,Over,1.8658,-164,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,ER,Eduardo Rodriguez,,3.5,Under,2.7601,-160,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,K,Grant Holmes,,3.5,Over,3.9545,-145,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,BB,Grant Holmes,,1.5,Over,2.6838,-175,2026-08-15T19:15:00Z,,
2026-08-15,824884,AZ,ATL,ER,Grant Holmes,,2.5,Over,3.1143,115,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,K,Jacob Misiorowski,,8.5,Under,7.7593,-105,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,BB,Jacob Misiorowski,,1.5,Over,1.7089,101,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,ER,Jacob Misiorowski,,1.5,Over,1.6163,-107,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,K,Justin Wrobleski,,4.5,Over,5.0593,-163,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,BB,Justin Wrobleski,,1.5,Over,1.9199,137,2026-08-15T19:15:00Z,,
2026-08-15,823914,MIL,LAD,ER,Justin Wrobleski,,2.5,Over,3.3882,115,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,K,Randy Dobnak,,3.5,Over,3.9137,122,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,BB,Randy Dobnak,,1.5,Over,1.8391,,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,ER,Randy Dobnak,,2.5,Under,2.4165,-120,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,K,Reid Detmers,,6.5,Under,5.7528,-148,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,BB,Reid Detmers,,1.5,Over,1.5102,,2026-08-15T19:15:00Z,,
2026-08-15,823990,KC,LAA,ER,Reid Detmers,,1.5,Over,2.5863,-150,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,K,MacKenzie Gore,,6.5,Under,5.4769,-159,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,BB,MacKenzie Gore,,1.5,Over,1.635,-160,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,ER,MacKenzie Gore,,2.5,Under,2.0832,-111,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,K,J.T. Ginn,,4.5,Over,5.5204,-110,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,BB,J.T. Ginn,,2.5,Over,2.5394,133,2026-08-15T19:15:00Z,,
2026-08-15,824966,TEX,ATH,ER,J.T. Ginn,,2.5,Over,2.5514,-152,2026-08-15T19:15:00Z,,
2026-08-15,824239,CWS,DET,TB,Munetaka Murakami,808959,1.5,Over,0.89302,120,2026-08-15T19:15:00Z,Z,-5.96
2026-08-15,824239,CWS,DET,TB,Miguel Vargas,678246,1.5,Over,0.94622,150,2026-08-15T19:15:00Z,Z,
2026-08-15,824644,STL,CHC,TB,Jordan Walker,691023,1.5,Over,0.50532,118,2026-08-15T19:15:00Z,BOTH,8.24
2026-08-15,824644,STL,CHC,TB,Alec Burleson,676475,1.5,Over,0.58146,149,2026-08-15T19:15:00Z,BOTH,4.76
2026-08-15,824644,STL,CHC,TB,Blaze Jordan,691458,1.5,Over,0.13535,180,2026-08-15T19:15:00Z,EV,8.29
2026-08-15,824644,STL,CHC,TB,Pete Crow-Armstrong,691718,1.5,Over,0.60076,-110,2026-08-15T19:15:00Z,Z,3.2
2026-08-15,824644,STL,CHC,TB,Ian Happ,664023,1.5,Over,0.08713,168,2026-08-15T19:15:00Z,EV,8.82
2026-08-15,822775,NYY,TOR,TB,Ben Rice,700250,1.5,Over,0.68225,115,2026-08-15T19:15:00Z,Z,-1.95
2026-08-15,822775,NYY,TOR,TB,Luis Garcia Jr.,671277,1.5,Over,0.66521,127,2026-08-15T19:15:00Z,Z,0.09
2026-08-15,822775,NYY,TOR,TB,Nathan Lukes,664770,1.5,Over,-0.05429,210,2026-08-15T19:15:00Z,EV,6.31
2026-08-15,823184,COL,SF,TB,Cole Carrigg,694249,1.5,Over,0.16422,160,2026-08-15T19:15:00Z,EV,5.72
2026-08-15,823184,COL,SF,TB,T.J. Rumfield,681198,1.5,Over,0.26087,175,2026-08-15T19:15:00Z,EV,4.48
2026-08-15,823588,WSH,NYM,TB,Andres Chaparro,665953,1.5,Over,0.4142,165,2026-08-15T19:15:00Z,EV,3.68
2026-08-15,823588,WSH,NYM,TB,CJ Abrams,682928,1.5,Over,0.29797,150,2026-08-15T19:15:00Z,EV,7.24
2026-08-15,823588,WSH,NYM,TB,Jared Young,676724,1.5,Over,0.17275,175,2026-08-15T19:15:00Z,EV,5.3
2026-08-15,822941,BAL,TB,TB,Pete Alonso,624413,1.5,Over,0.51065,139,2026-08-15T19:15:00Z,Z,0.68
2026-08-15,824480,MIA,CIN,TB,Griffin Conine,665052,1.5,Over,0.77869,135,2026-08-15T19:15:00Z,Z,3.2
2026-08-15,824480,MIA,CIN,TB,JJ Bleday,668709,1.5,Over,0.32769,125,2026-08-15T19:15:00Z,EV,8.19
2026-08-15,824480,MIA,CIN,TB,Tyler Stephenson,663886,1.5,Over,0.3047,155,2026-08-15T19:15:00Z,EV,3.96
2026-08-15,824157,SEA,HOU,TB,Dominic Canzone,686527,1.5,Over,0.69811,135,2026-08-15T19:15:00Z,Z,0.97
2026-08-15,824157,SEA,HOU,TB,Yordan Alvarez,670541,1.5,Over,1.19164,-105,2026-08-15T19:15:00Z,Z,0.7
2026-08-15,823671,PHI,MIN,TB,Kyle Schwarber,656941,1.5,Over,0.29936,140,2026-08-15T19:15:00Z,EV,7.79
2026-08-15,823671,PHI,MIN,TB,Byron Buxton,621439,1.5,Over,0.52359,121,2026-08-15T19:15:00Z,Z,0.1
2026-08-15,823347,BOS,PIT,TB,Willson Contreras,575929,1.5,Over,0.6496,135,2026-08-15T19:15:00Z,Z,-0.21
2026-08-15,823347,BOS,PIT,TB,Brandon Lowe,664040,1.5,Over,0.58283,151,2026-08-15T19:15:00Z,Z,
2026-08-15,823347,BOS,PIT,TB,Bryan Reynolds,668804,1.5,Over,0.36199,157,2026-08-15T19:15:00Z,EV,4.36
2026-08-15,824884,AZ,ATL,TB,Lars Nootbaar,663457,1.5,Over,0.22382,165,2026-08-15T19:15:00Z,EV,9.38
2026-08-15,824884,AZ,ATL,TB,Gabriel Moreno,672515,1.5,Over,0.38571,138,2026-08-15T19:15:00Z,EV,7.53
2026-08-15,823914,MIL,LAD,TB,William Contreras,661388,1.5,Over,0.14734,138,2026-08-15T19:15:00Z,EV,4.54
2026-08-15,823914,MIL,LAD,TB,Shohei Ohtani,660271,1.5,Over,1.41345,128,2026-08-15T19:15:00Z,BOTH,6.79
2026-08-15,823914,MIL,LAD,TB,Freddie Freeman,518692,1.5,Over,1.09102,180,2026-08-15T19:15:00Z,BOTH,12.23
2026-08-15,823914,MIL,LAD,TB,Max Muncy,571970,1.5,Over,1.01469,210,2026-08-15T19:15:00Z,Z,
2026-08-15,823914,MIL,LAD,TB,Mookie Betts,605141,1.5,Over,0.59867,180,2026-08-15T19:15:00Z,Z,
2026-08-15,823914,MIL,LAD,TB,Kyle Tucker,663656,1.5,Over,0.62041,225,2026-08-15T19:15:00Z,Z,
2026-08-15,823990,KC,LAA,TB,Bobby Witt Jr.,677951,1.5,Over,0.51245,115,2026-08-15T19:15:00Z,Z,1.64
2026-08-15,823990,KC,LAA,TB,Jac Caglianone,695506,1.5,Over,0.25524,148,2026-08-15T19:15:00Z,EV,4.19
2026-08-15,824157,SEA,HOU,HRR,Yordan Alvarez,670541,1.5,Over,1.9973,-156,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,HRR,Griffin Conine,665052,1.5,Over,1.6483,-120,2026-08-15T19:15:00Z,,
2026-08-15,824239,CWS,DET,HRR,Dillon Dingler,693307,1.5,Over,1.3449,-135,2026-08-15T19:15:00Z,,
2026-08-15,822775,NYY,TOR,HRR,Luis Garcia Jr.,671277,1.5,Over,1.3075,-127,2026-08-15T19:15:00Z,,
2026-08-15,824644,STL,CHC,HRR,Pete Crow-Armstrong,691718,2.5,Over,1.1732,108,2026-08-15T19:15:00Z,,
2026-08-15,822775,NYY,TOR,HRR,Ben Rice,700250,1.5,Over,1.1722,-120,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,HRR,Junior Caminero,691406,1.5,Over,1.1056,-124,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,HRR,Otto Lopez,672640,1.5,Over,1.0658,-160,2026-08-15T19:15:00Z,,
2026-08-15,822941,BAL,TB,HRR,Yandy Diaz,650490,1.5,Over,1.0543,-135,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,HRR,Luis Rengifo,650859,1.5,Over,1.0312,-108,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,HRR,Fernando Tatis Jr.,665487,1.5,Over,1.0214,-127,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,HRR,Luis Campusano,669134,1.5,Over,1.0138,131,2026-08-15T19:15:00Z,,
2026-08-15,822775,NYY,TOR,HRR,Heliot Ramos,671218,1.5,Over,1.0105,-109,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,HRR,Bryce Harper,547180,1.5,Over,1.0068,-113,2026-08-15T19:15:00Z,,
2026-08-15,824480,MIA,CIN,HRR,Xavier Edwards,669364,1.5,Over,1.0009,-147,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,HRR,Kyle Schwarber,656941,1.5,Over,0.9825,-125,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,HRR,Ty France,664034,1.5,Over,0.9721,-111,2026-08-15T19:15:00Z,,
2026-08-15,824400,SD,CLE,HRR,Chase DeLauter,800050,1.5,Over,0.9323,-142,2026-08-15T19:15:00Z,,
2026-08-15,823671,PHI,MIN,HRR,Luis Arraez,650333,1.5,Over,0.9176,-156,2026-08-15T19:15:00Z,,
2026-08-15,824239,CWS,DET,HRR,Gleyber Torres,650402,1.5,Over,0.9085,-122,2026-08-15T19:15:00Z,,
