date,game,team,line,p_mkt,p_model,act,over,nb,mean,edge,side,win,pm_side,aedge,u,q
2026-08-15,CWS@DET,DET,3.5,0.5715249662618084,0.6989,3.0,0,3,5.50935,0.1273750337381916,Over,0,0.5715249662618084,0.1273750337381916,-1.0,"(0.0699, 0.22]"
2026-08-15,CWS@DET,DET,4.5,0.43894208803298423,0.5692,3.0,0,4,5.50935,0.1302579119670158,Over,0,0.43894208803298423,0.1302579119670158,-1.0,"(0.0699, 0.22]"
2026-08-15,KC@LAA,KC,2.5,0.6119255129477179,0.60805,0.0,0,2,3.6345,-0.0038755129477179295,Under,1,0.3880744870522821,0.0038755129477179295,1.5058677763229011,"(-0.0149, 0.0263]"
2026-08-15,KC@LAA,KC,3.5,0.4693877551020409,0.45915,0.0,0,5,3.6345,-0.01023775510204089,Under,1,0.5306122448979591,0.01023775510204089,0.8448076923076926,"(-0.0149, 0.0263]"
2026-08-15,KC@LAA,KC,4.5,0.350142131569375,0.3256,0.0,0,2,3.6345,-0.024542131569375014,Under,1,0.649857868430625,0.024542131569375014,0.5145521073035222,"(-0.0581, -0.0149]"
2026-08-15,KC@LAA,LAA,3.5,0.5776397515527951,0.5397,1.0,0,3,4.18625,-0.037939751552795165,Under,1,0.4223602484472049,0.037939751552795165,1.306102941176471,"(-0.0581, -0.0149]"
2026-08-15,KC@LAA,LAA,4.5,0.44645303353076704,0.4016,1.0,0,4,4.18625,-0.04485303353076703,Under,1,0.553546966469233,0.04485303353076703,0.7702375278856857,"(-0.0581, -0.0149]"
2026-08-15,KC@LAA,LAA,5.5,0.3275862068965517,0.27865,1.0,0,2,4.18625,-0.048936206896551704,Under,1,0.6724137931034483,0.048936206896551704,0.46525641025641024,"(-0.0581, -0.0149]"
2026-08-15,MIA@CIN,CIN,3.5,0.6066351875236462,0.5444,4.0,1,2,4.16735,-0.06223518752364621,Under,0,0.3933648124763538,0.06223518752364621,-1.0,"(-0.206, -0.0581]"
2026-08-15,MIA@CIN,CIN,4.5,0.4693877551020409,0.4004,4.0,0,5,4.16735,-0.06898775510204092,Under,1,0.5306122448979591,0.06898775510204092,0.8448076923076926,"(-0.206, -0.0581]"
2026-08-15,MIA@CIN,CIN,5.5,0.35718956385274303,0.277,4.0,0,2,4.16735,-0.080189563852743,Under,1,0.642810436147257,0.080189563852743,0.5306634962616346,"(-0.206, -0.0581]"
2026-08-15,MIA@CIN,MIA,3.5,0.6086303689907391,0.64505,8.0,1,2,5.06795,0.03641963100926093,Over,1,0.6086303689907391,0.03641963100926093,0.6140968585475419,"(0.0263, 0.0699]"
2026-08-15,MIA@CIN,MIA,4.5,0.48945992664108945,0.5181,8.0,1,5,5.06795,0.028640073358910556,Over,1,0.48945992664108945,0.028640073358910556,0.9961301089624874,"(0.0263, 0.0699]"
2026-08-15,MIA@CIN,MIA,5.5,0.3726851851851852,0.39755,8.0,1,2,5.06795,0.02486481481481484,Over,1,0.3726851851851852,0.02486481481481484,1.6074844720496895,"(-0.0149, 0.0263]"
2026-08-15,MIL@LAD,LAD,2.5,0.6132465672839704,0.5685,1.0,0,2,3.2855,-0.04474656728397042,Under,1,0.3867534327160296,0.04474656728397042,1.5142734936917823,"(-0.0581, -0.0149]"
2026-08-15,MIL@LAD,LAD,3.5,0.4607930386631069,0.4034,1.0,0,5,3.2855,-0.05739303866310691,Under,1,0.539206961336893,0.05739303866310691,0.8161195672107098,"(-0.0581, -0.0149]"
2026-08-15,MIL@LAD,LAD,4.5,0.32959423902506574,0.27255,1.0,0,2,3.2855,-0.057044239025065724,Under,1,0.6704057609749343,0.057044239025065724,0.4695104317289814,"(-0.0581, -0.0149]"
2026-08-15,MIL@LAD,MIL,2.5,0.6805147533997269,0.6765,4.0,1,2,4.10905,-0.0040147533997269,Under,0,0.3194852466002731,0.0040147533997269,-1.0,"(-0.0149, 0.0263]"
2026-08-15,MIL@LAD,MIL,3.5,0.5467012037178121,0.52795,4.0,1,5,4.10905,-0.018751203717812026,Under,0,0.45329879628218794,0.018751203717812026,-1.0,"(-0.0581, -0.0149]"
2026-08-15,MIL@LAD,MIL,4.5,0.4141305303168765,0.38995,4.0,0,2,4.10905,-0.024180530316876503,Under,1,0.5858694696831235,0.024180530316876503,0.6750559244306185,"(-0.0581, -0.0149]"
2026-08-15,NYY@TOR,NYY,4.5,0.45253423527984094,0.36215,1.0,0,4,3.88585,-0.09038423527984091,Under,1,0.5474657647201591,0.09038423527984091,0.7894013151911972,"(-0.206, -0.0581]"
2026-08-15,NYY@TOR,TOR,2.5,0.5306237054994776,0.51785,4.0,1,4,2.97,-0.012773705499477539,Under,0,0.46937629450052243,0.012773705499477539,-1.0,"(-0.0149, 0.0263]"
2026-08-15,PHI@MIN,MIN,2.5,0.6455491744436468,0.73825,1.0,0,2,4.57915,0.09270082555635317,Over,0,0.6455491744436468,0.09270082555635317,-1.0,"(0.0699, 0.22]"
2026-08-15,PHI@MIN,MIN,3.5,0.5,0.5998,1.0,0,5,4.57915,0.0998,Over,0,0.5,0.0998,-1.0,"(0.0699, 0.22]"
2026-08-15,PHI@MIN,MIN,4.5,0.3663805539526832,0.4599,1.0,0,2,4.57915,0.09351944604731677,Over,0,0.3663805539526832,0.09351944604731677,-1.0,"(0.0699, 0.22]"
2026-08-15,PHI@MIN,PHI,3.5,0.5925095326902636,0.6081,9.0,1,2,4.7755,0.015590467309736344,Over,1,0.5925095326902636,0.015590467309736344,0.6567884140426641,"(-0.0149, 0.0263]"
2026-08-15,PHI@MIN,PHI,4.5,0.46693386773547096,0.4791,9.0,1,5,4.7755,0.012166132264529061,Over,1,0.46693386773547096,0.012166132264529061,1.0902575107296137,"(-0.0149, 0.0263]"
2026-08-15,PHI@MIN,PHI,5.5,0.3544508255563532,0.35965,9.0,1,2,4.7755,0.005199174443646815,Over,1,0.3544508255563532,0.005199174443646815,1.7393088607594935,"(-0.0149, 0.0263]"
2026-08-15,SD@CLE,CLE,3.5,0.5633187772925764,0.6293,6.0,1,3,4.8493,0.06598122270742357,Over,1,0.5633187772925764,0.06598122270742357,0.7403100775193798,"(0.0263, 0.0699]"
2026-08-15,SD@CLE,CLE,4.5,0.43668122270742354,0.49165,6.0,1,4,4.8493,0.05496877729257643,Over,1,0.43668122270742354,0.05496877729257643,1.23195,"(0.0263, 0.0699]"
2026-08-15,SD@CLE,CLE,5.5,0.3166839170645388,0.36685,6.0,1,2,4.8493,0.05016608293546121,Over,1,0.3166839170645388,0.05016608293546121,2.0606251976805474,"(0.0263, 0.0699]"
2026-08-15,SD@CLE,SD,2.5,0.6938620594441378,0.72635,1.0,0,2,4.7157,0.03248794055586224,Over,0,0.6938620594441378,0.03248794055586224,-1.0,"(0.0263, 0.0699]"
2026-08-15,SD@CLE,SD,3.5,0.5661414071601902,0.5972,1.0,0,2,4.7157,0.031058592839809718,Over,0,0.5661414071601902,0.031058592839809718,-1.0,"(0.0263, 0.0699]"
2026-08-15,SD@CLE,SD,4.5,0.44051285724518296,0.47115,1.0,0,5,4.7157,0.03063714275481705,Over,0,0.44051285724518296,0.03063714275481705,-1.0,"(0.0263, 0.0699]"
2026-08-15,SEA@HOU,HOU,4.5,0.44726670347874103,0.40525,5.0,1,5,4.20415,-0.042016703478741035,Under,0,0.552733296521259,0.042016703478741035,-1.0,"(-0.0581, -0.0149]"
2026-08-15,SEA@HOU,SEA,3.5,0.5594871427548169,0.62765,10.0,1,5,4.94055,0.06816285724518312,Over,1,0.5594871427548169,0.06816285724518312,0.7519203687107927,"(0.0263, 0.0699]"
2026-08-15,STL@CHC,CHC,3.5,0.6666251969810069,0.61365,4.0,1,2,4.72165,-0.052975196981006833,Under,0,0.33337480301899314,0.052975196981006833,-1.0,"(-0.0581, -0.0149]"
2026-08-15,STL@CHC,CHC,4.5,0.5445920303605313,0.4759,4.0,0,5,4.72165,-0.06869203036053129,Under,1,0.4554079696394687,0.06869203036053129,1.142020833333333,"(-0.206, -0.0581]"
2026-08-15,STL@CHC,CHC,5.5,0.42259766618046146,0.35225,4.0,0,2,4.72165,-0.07034766618046145,Under,1,0.5774023338195385,0.07034766618046145,0.6989593695138682,"(-0.206, -0.0581]"
2026-08-15,STL@CHC,STL,2.5,0.6648177251856645,0.75155,8.0,1,2,4.94905,0.08673227481433554,Over,1,0.6648177251856645,0.08673227481433554,0.4814839621766942,"(0.0699, 0.22]"
2026-08-15,STL@CHC,STL,3.5,0.5263157894736842,0.6299,8.0,1,5,4.94905,0.10358421052631583,Over,1,0.5263157894736842,0.10358421052631583,0.8595,"(0.0699, 0.22]"
2026-08-15,STL@CHC,STL,4.5,0.4033663748322911,0.50415,8.0,1,2,4.94905,0.10078362516770889,Over,1,0.4033663748322911,0.10078362516770889,1.4125746407891917,"(0.0699, 0.22]"
2026-08-15,TEX@ATH,ATH,2.5,0.6805838424983028,0.66905,3.0,1,2,3.92065,-0.011533842498302804,Under,0,0.31941615750169716,0.011533842498302804,-1.0,"(-0.0149, 0.0263]"
2026-08-15,TEX@ATH,ATH,3.5,0.550561797752809,0.5081,3.0,0,5,3.92065,-0.042461797752809005,Under,1,0.449438202247191,0.042461797752809005,1.169875,"(-0.0581, -0.0149]"
2026-08-15,TEX@ATH,ATH,4.5,0.405776836476034,0.3648,3.0,0,2,3.92065,-0.040976836476034006,Under,1,0.594223163523966,0.040976836476034006,0.652140311287248,"(-0.0581, -0.0149]"
2026-08-15,TEX@ATH,TEX,4.5,0.5678975593836275,0.3627,5.0,1,2,3.9188,-0.2051975593836275,Under,0,0.4321024406163725,0.2051975593836275,-1.0,"(-0.206, -0.0581]"
2026-08-15,TEX@ATH,TEX,5.5,0.4524539877300614,0.25495,5.0,0,5,3.9188,-0.1975039877300614,Under,1,0.5475460122699386,0.1975039877300614,0.7891456582633054,"(-0.206, -0.0581]"
2026-08-15,TEX@ATH,TEX,6.5,0.3579815338634787,0.16965,5.0,0,2,3.9188,-0.1883315338634787,Under,1,0.6420184661365214,0.1883315338634787,0.5324961552849244,"(-0.206, -0.0581]"
2026-08-15,WSH@NYM,NYM,2.5,0.6957666908424629,0.5786,5.0,1,2,3.41885,-0.1171666908424629,Under,0,0.3042333091575371,0.1171666908424629,-1.0,"(-0.206, -0.0581]"
2026-08-15,WSH@NYM,NYM,3.5,0.5563770794824399,0.4278,5.0,1,5,3.41885,-0.12857707948243985,Under,0,0.44362292051756014,0.12857707948243985,-1.0,"(-0.206, -0.0581]"
2026-08-15,WSH@NYM,NYM,4.5,0.4156070673830837,0.2942,5.0,1,2,3.41885,-0.12140706738308366,Under,0,0.5843929326169164,0.12140706738308366,-1.0,"(-0.206, -0.0581]"
2026-08-15,WSH@NYM,WSH,2.5,0.6381926167790241,0.80895,4.0,1,2,5.4895,0.1707573832209759,Over,1,0.6381926167790241,0.1707573832209759,0.5414134258085147,"(0.0699, 0.22]"
2026-08-15,WSH@NYM,WSH,3.5,0.4947698744769875,0.69465,4.0,1,5,5.4895,0.1998801255230125,Over,1,0.4947698744769875,0.1998801255230125,0.9751902748414374,"(0.0699, 0.22]"
2026-08-15,WSH@NYM,WSH,4.5,0.3736786052382455,0.5719,4.0,0,2,5.4895,0.1982213947617545,Over,0,0.3736786052382455,0.1982213947617545,-1.0,"(0.0699, 0.22]"
