date,market,entity,player_id,team,proj,z,price,rank,pa,on_board
2026-08-17,HRR,Geraldo Perdomo,672695,AZ,-0.1635,-0.1635,-112,119,521.0,N
2026-08-17,HRR,Carlos Cortes,666126,ATH,-0.1949,-0.1949,113,120,279.0,N
2026-08-17,HRR,Luke Keaschall,807712,MIN,-0.2091,-0.2091,110,121,457.0,N
2026-08-17,HRR,Victor Mesa,683748,TB,-0.217,-0.217,101,122,178.0,N
2026-08-17,HRR,Jeff McNeil,643446,ATH,-0.2454,-0.2454,-113,123,371.0,N
2026-08-17,HRR,Francisco Lindor,596019,NYM,-0.2499,-0.2499,-114,124,296.0,N
2026-08-17,HRR,TJ Rumfield,681198,COL,-0.2528,-0.2528,-105,125,483.0,N
2026-08-17,HRR,Fernando Tatis,665487,SD,-0.265,-0.265,-120,126,542.0,N
2026-08-17,HRR,Tommy White,695720,ATH,-0.2724,-0.2724,105,127,101.0,N
2026-08-17,HRR,Colson Montgomery,695657,CWS,-0.3464,-0.3464,129,128,495.0,N
2026-08-17,HRR,Tyler Stephenson,663886,CIN,-0.3491,-0.3491,-107,129,339.0,N
2026-08-17,HRR,Jared Triolo,669707,PIT,-0.3539,-0.3539,109,130,282.0,N
2026-08-17,HRR,Brenton Doyle,686668,CWS,-0.3928,-0.3928,-158,131,129.0,N
2026-08-17,HRR,Ezequiel Tovar,678662,COL,-0.3987,-0.3987,-171,132,413.0,N
2026-08-17,HRR,Cedric Mullins,656775,TB,-0.4002,-0.4002,125,133,405.0,N
2026-08-17,HRR,Luisangel Acuna,682668,CWS,-0.4032,-0.4032,-127,134,195.0,N
2026-08-17,HRR,Lawrence Butler,671732,ATH,-0.4113,-0.4113,105,135,376.0,N
2026-08-17,HRR,Leody Taveras,665750,BAL,-0.4298,-0.4298,-165,136,379.0,N
2026-08-17,HRR,A.J. Ewing,805999,NYM,-0.4367,-0.4367,-110,137,346.0,N
2026-08-17,HRR,Austin Martin,668885,MIN,-0.4505,-0.4505,-120,138,335.0,N
2026-08-17,HRR,Francisco Alvarez,682626,NYM,-0.4831,-0.4831,132,139,319.0,N
2026-08-17,HRR,Henry Davis,680779,PIT,-0.4933,-0.4933,-154,140,250.0,N
2026-08-17,HRR,Zach McKinstry,656716,DET,-0.51,-0.51,110,141,337.0,N
2026-08-17,HRR,Dane Myers,667472,CIN,-0.5311,-0.5311,100,142,224.0,N
2026-08-17,HRR,Gavin Sheets,657757,SD,-0.5359,-0.5359,-166,143,394.0,N
2026-08-17,HRR,Jordan Beck,687597,COL,-0.5423,-0.5423,-185,144,112.0,N
2026-08-17,HRR,Leo Jimenez,677870,MIA,-0.5742,-0.5742,-175,145,166.0,N
2026-08-17,HRR,Eugenio Suárez,553993,CIN,-0.5932,-0.5932,100,146,367.0,N
2026-08-17,HRR,Manny Machado,592518,SD,-0.6052,-0.6052,-105,147,519.0,N
2026-08-17,HRR,Marcus Semien,543760,NYM,-0.617,-0.617,125,148,410.0,N
2026-08-17,HRR,Tyler O'Neill,641933,BAL,-0.6184,-0.6184,130,149,243.0,N
2026-08-17,HRR,Luis Robert,673357,NYM,-0.6293,-0.6293,105,150,175.0,N
2026-08-17,HRR,Kaelen Culpepper,701785,MIN,-0.6548,-0.6548,-176,151,29.0,N
2026-08-17,HRR,Matt McLain,680574,CIN,-0.7034,-0.7034,128,152,367.0,N
2026-08-17,HRR,Noelvi Marte,682622,CIN,-0.7102,-0.7102,117,153,198.0,N
2026-08-17,HRR,Xander Bogaerts,593428,SD,-0.7329,-0.7329,125,154,470.0,N
2026-08-17,HRR,Jackson Holliday,702616,BAL,-0.7541,-0.7541,129,155,245.0,N
2026-08-17,HRR,Nick Sogard,686765,BOS,-0.7637,-0.7637,110,156,121.0,N
2026-08-17,HRR,Jake Cronenworth,630105,SD,-0.7828,-0.7828,110,157,280.0,N
2026-08-17,HRR,Connor Norby,681393,COL,-0.7938,-0.7938,134,158,233.0,N
2026-08-17,HRR,Gunnar Henderson,683002,BAL,-0.8645,-0.8645,126,159,558.0,N
2026-08-17,HRR,Jake Rogers,668670,CWS,-0.9345,-0.9345,-119,160,110.0,N
2026-08-17,HRR,Carlos Narvaez,665966,BAL,-1.1173,-1.1173,-120,161,197.0,N
2026-08-17,HRR,Ke'Bryan Hayes,663647,CIN,-1.1218,-1.1218,-157,162,188.0,N
2026-08-17,HRR,Michael Toglia,669911,CIN,-1.4541,-1.4541,100,163,13.0,N
2026-08-17,HRR,Jorge Polanco,593871,NYM,-1.4989,-1.4989,118,164,142.0,N
2026-08-17,HRR,Jahmai Jones,663330,BOS,-1.6739,-1.6739,105,165,105.0,N
2026-08-17,HRR,Adley Rutschman,668939,BOS,-2.8362,-2.8362,-120,166,22.0,N
