date,market,entity,player_id,team,proj,z,price,rank,pa,on_board
2026-08-19,TB,Ryan McMahon,641857,NYY,9.73,-0.22615,192,127,303.0,Y
2026-08-19,TB,Justin Crawford,702222,PHI,28.67,-0.22943,250,128,371.0,Y
2026-08-19,TB,Jimmy Crooks,699625,STL,8.59,-0.23511,275,129,128.0,Y
2026-08-19,TB,Nathan Church,701675,STL,-0.18,-0.2365,178,130,349.0,N
2026-08-19,TB,Denzer Guzman,694203,LAA,1.34,-0.24596,215,131,189.0,N
2026-08-19,TB,Josh Smith,669701,TOR,1.88,-0.25047,230,132,29.0,N
2026-08-19,TB,Jonah Heim,641680,ATH,-1.18,-0.26308,180,133,45.0,N
2026-08-19,TB,Jazz Chisholm Jr.,665862,NYY,-2.76,-0.27273,143,134,455.0,N
2026-08-19,TB,Christian Yelich,592885,MIL,4.45,-0.27295,190,135,381.0,N
2026-08-19,TB,Henry Bolte,703607,ATH,0.41,-0.2804,145,136,308.0,N
2026-08-19,TB,José Tena,677588,WSH,1.18,-0.28606,188,137,241.0,N
2026-08-19,TB,Andrés Giménez,665926,TOR,5.8,-0.29394,230,138,415.0,N
2026-08-19,TB,Austin Wells,669224,NYY,9.49,-0.29445,225,139,283.0,Y
2026-08-19,TB,Salvador Perez,521692,KC,0.73,-0.29453,130,140,488.0,N
2026-08-19,TB,Tommy White,695720,ATH,-2.12,-0.29668,166,141,109.0,N
2026-08-19,TB,Masyn Winn,691026,STL,8.52,-0.30834,215,142,484.0,N
2026-08-19,TB,Xavier Edwards,669364,MIA,2.81,-0.31123,160,143,533.0,N
2026-08-19,TB,Luis Lara,800325,MIL,1.64,-0.31846,230,144,104.0,N
2026-08-19,TB,Maikel Garcia,672580,KC,-7.39,-0.32012,120,145,303.0,N
2026-08-19,TB,Jonah Cox,813841,SF,5.68,-0.33157,199,146,38.0,N
2026-08-19,TB,Cedric Mullins,656775,TB,-1.72,-0.33438,180,147,413.0,N
2026-08-19,TB,Spencer Jones,682987,NYY,-4.53,-0.34334,168,148,159.0,N
2026-08-19,TB,Oswald Peraza,672724,LAA,-1.41,-0.34372,214,149,316.0,N
2026-08-19,TB,Elias Díaz,553869,TEX,-0.35,-0.35638,260,150,140.0,N
2026-08-19,TB,Jorbit Vivas,678391,WSH,-0.01,-0.35751,240,151,268.0,N
2026-08-19,TB,Tyler Tolbert,686475,KC,2.57,-0.37641,210,152,107.0,N
2026-08-19,TB,Connor Norby,681393,COL,0.95,-0.37878,155,153,233.0,N
2026-08-19,TB,Jakob Marsee,805300,MIA,3.0,-0.38542,165,154,482.0,N
2026-08-19,TB,Nicky Lopez,670032,TEX,5.63,-0.3972,340,155,211.0,N
2026-08-19,TB,Travis Bazzana,683953,CLE,-2.91,-0.40846,175,156,393.0,N
2026-08-19,TB,Jose Trevino,624431,CIN,20.1,-0.41429,245,157,102.0,Y
2026-08-19,TB,Nick Loftin,679845,KC,-6.86,-0.42601,120,158,312.0,N
2026-08-19,TB,Christian Vázquez,543877,HOU,-1.27,-0.43711,286,159,230.0,N
2026-08-19,TB,Chandler Simpson,802415,TB,-8.4,-0.44798,116,160,473.0,N
2026-08-19,TB,Carlos Narváez,665966,BAL,1.48,-0.45957,235,161,197.0,N
2026-08-19,TB,Steven Kwan,680757,CLE,-5.39,-0.47291,141,162,477.0,N
2026-08-19,TB,Ezequiel Tovar,678662,COL,-2.41,-0.47731,159,163,419.0,N
2026-08-19,TB,Vinnie Pasquantino,686469,KC,-7.42,-0.48659,145,164,344.0,N
2026-08-19,TB,Drew Cavanaugh,701852,SF,11.39,-0.51816,333,165,91.0,N
2026-08-19,TB,Enrique Hernandez,571771,LAD,-7.28,-0.51959,100,166,29.0,N
2026-08-19,TB,Cooper Pratt,806198,MIL,3.47,-0.53808,246,167,159.0,N
2026-08-19,TB,Christian Koss,683766,SF,4.0,-0.54989,275,168,87.0,N
2026-08-19,TB,Petey Halpin,690984,CLE,5.88,-0.55891,210,169,131.0,N
2026-08-19,TB,Carter Jensen,695600,KC,-8.77,-0.57459,163,170,468.0,N
2026-08-19,TB,Joey Ortiz,687401,MIL,-1.86,-0.5761,205,171,308.0,N
2026-08-19,TB,Brett Bateman,703520,TOR,2.13,-0.66819,200,172,49.0,N
2026-08-19,TB,Michael Toglia,669911,CIN,-6.92,-0.67595,173,173,21.0,N
2026-08-19,TB,Garrett Stubbs,596117,PHI,9.83,-0.73849,270,174,46.0,N
2026-08-19,TB,Taylor Walls,670764,TB,-3.36,-0.75137,240,175,357.0,N
2026-08-19,TB,Nasim Nuñez,683083,WSH,-3.62,-0.87481,280,176,412.0,N
2026-08-19,TB,Kyle Isbel,664728,KC,-5.54,-0.9162,195,177,224.0,N
2026-08-19,TB,Jarred Kelenic,672284,TEX,-2.22,-1.03903,221,178,18.0,N
2026-08-19,TB,Ben Rortvedt,666163,LAD,-11.08,-1.49853,165,179,13.0,N
2026-08-19,HRR,Zac Veen,691728,COL,2.7658,2.7658,110,1,16.0,N
2026-08-19,HRR,Luis García Jr.,671277,NYY,1.357,1.357,-145,2,374.0,Y
2026-08-19,HRR,Abimelec Ortiz,694673,WSH,1.2982,1.2982,114,3,44.0,N
2026-08-19,HRR,Jake McCarthy,664983,COL,1.2469,1.2469,-150,4,434.0,Y
2026-08-19,HRR,Cole Carrigg,694249,COL,1.069,1.069,-133,5,227.0,Y
2026-08-19,HRR,Otto Lopez,672640,MIA,1.0569,1.0569,-138,6,534.0,Y
2026-08-19,HRR,Tyler Tolbert,686475,KC,1.0379,1.0379,125,7,107.0,Y
2026-08-19,HRR,CJ Abrams,682928,WSH,1.0171,1.0171,-125,8,529.0,Y
2026-08-19,HRR,Griffin Conine,665052,MIA,0.9458,0.9458,103,9,194.0,Y
2026-08-19,HRR,Mickey Moniak,666160,COL,0.9121,0.9121,-134,10,327.0,Y
2026-08-19,HRR,Shohei Ohtani,660271,LAD,0.9014,0.9014,-140,11,535.0,Y
2026-08-19,HRR,Ben Rice,700250,NYY,0.8543,0.8543,-146,12,513.0,Y
2026-08-19,HRR,Donovan Walton,622268,ATH,0.7875,0.7875,-158,13,97.0,N
2026-08-19,HRR,Andy Pages,681624,LAD,0.7852,0.7852,-125,14,543.0,Y
2026-08-19,HRR,Willi Castro,650489,COL,0.7449,0.7449,-107,15,429.0,Y
2026-08-19,HRR,Yandy Díaz,650490,TB,0.7315,0.7315,-120,16,534.0,Y
2026-08-19,HRR,Andrés Chaparro,665953,WSH,0.7211,0.7211,-147,17,132.0,Y
2026-08-19,HRR,TJ Rumfield,681198,COL,0.7026,0.7026,-137,18,492.0,N
2026-08-19,HRR,Jac Caglianone,695506,KC,0.7025,0.7025,-130,19,459.0,Y
2026-08-19,HRR,Bobby Witt Jr.,677951,KC,0.7002,0.7002,105,20,476.0,Y
2026-08-19,HRR,Liam Hicks,689414,TB,0.6852,0.6852,104,21,47.0,N
2026-08-19,HRR,Zack Gelof,680869,ATH,0.6669,0.6669,114,22,281.0,Y
2026-08-19,HRR,Jonathan Aranda,666018,TB,0.6586,0.6586,-116,23,536.0,Y
2026-08-19,HRR,George Lombard Jr.,806146,NYY,0.6516,0.6516,115,24,46.0,N
2026-08-19,HRR,Freddie Freeman,518692,LAD,0.6251,0.6251,-107,25,527.0,N
2026-08-19,HRR,Junior Caminero,691406,TB,0.6221,0.6221,-148,26,547.0,Y
2026-08-19,HRR,Jake Bauers,641343,MIL,0.6206,0.6206,125,27,452.0,Y
2026-08-19,HRR,Tommy Edman,669242,LAD,0.6182,0.6182,-110,28,190.0,N
2026-08-19,HRR,Jackson Chourio,694192,MIL,0.6083,0.6083,-110,29,415.0,N
2026-08-19,HRR,Owen Caissie,683357,MIA,0.596,0.596,124,30,286.0,N
2026-08-19,HRR,Keibert Ruiz,660688,WSH,0.584,0.584,119,31,280.0,N
2026-08-19,HRR,Trent Grisham,663757,NYY,0.5798,0.5798,-134,32,419.0,N
2026-08-19,HRR,Chandler Simpson,802415,TB,0.5714,0.5714,-146,33,473.0,N
2026-08-19,HRR,Joe Mack,691788,MIA,0.542,0.542,-149,34,243.0,N
2026-08-19,HRR,Esteury Ruiz,665923,MIA,0.5231,0.5231,-167,35,175.0,N
2026-08-19,HRR,Brett Sullivan,664954,COL,0.5186,0.5186,102,36,180.0,N
2026-08-19,HRR,Heliot Ramos,671218,NYY,0.5137,0.5137,-126,37,306.0,N
2026-08-19,HRR,Javier Sanoja,691594,MIA,0.5096,0.5096,107,38,345.0,N
2026-08-19,HRR,Xavier Edwards,669364,MIA,0.4967,0.4967,-114,39,533.0,N
2026-08-19,HRR,Yordan Alvarez,670541,HOU,0.4933,0.4933,114,40,547.0,N
2026-08-19,HRR,Teoscar Hernandez,606192,LAD,0.4932,0.4932,109,41,353.0,N
2026-08-19,HRR,Ryan Vilade,668723,TB,0.4807,0.4807,-164,42,209.0,N
2026-08-19,HRR,Daylen Lile,695734,WSH,0.4457,0.4457,104,43,516.0,N
2026-08-19,HRR,Nathaniel Lowe,663993,CLE,0.4413,0.4413,-112,44,37.0,N
2026-08-19,HRR,Andrew Vaughn,683734,MIL,0.4223,0.4223,130,45,261.0,N
2026-08-19,HRR,Angel Genao,694197,CLE,0.4214,0.4214,-125,46,42.0,N
2026-08-19,HRR,Jeremy Peña,665161,HOU,0.3985,0.3985,-143,47,339.0,N
2026-08-19,HRR,Brice Turang,668930,MIL,0.3845,0.3845,100,48,527.0,N
2026-08-19,HRR,Maikel Garcia,672580,KC,0.3836,0.3836,-135,49,303.0,N
2026-08-19,HRR,Luis Arraez,650333,PHI,0.3606,0.3606,-139,50,464.0,N
2026-08-19,HRR,Alec Burleson,676475,STL,0.3475,0.3475,-130,51,534.0,N
2026-08-19,HRR,Jordan Walker,691023,STL,0.346,0.346,103,52,525.0,N
2026-08-19,HRR,Heriberto Hernández,681715,MIA,0.3362,0.3362,104,53,347.0,N
2026-08-19,HRR,Richie Palacios,680700,TB,0.3314,0.3314,-170,54,307.0,N
2026-08-19,HRR,Mookie Betts,605141,LAD,0.3141,0.3141,-108,55,377.0,N
2026-08-19,HRR,Sal Stewart,701398,CIN,0.2793,0.2793,-132,56,544.0,N
2026-08-19,HRR,Pete Alonso,624413,BAL,0.2707,0.2707,-145,57,547.0,N
2026-08-19,HRR,Jazz Chisholm Jr.,665862,NYY,0.2558,0.2558,100,58,455.0,N
2026-08-19,HRR,William Contreras,661388,MIL,0.252,0.252,-105,59,504.0,N
2026-08-19,HRR,Brandon Marsh,669016,PHI,0.2423,0.2423,-104,60,477.0,N
2026-08-19,HRR,Luis Lara,800325,MIL,0.1957,0.1957,-165,61,104.0,N
2026-08-19,HRR,José Tena,677588,WSH,0.1941,0.1941,124,62,241.0,N
2026-08-19,HRR,Elly De La Cruz,682829,CIN,0.1926,0.1926,-131,63,478.0,N
2026-08-19,HRR,Kyle Tucker,663656,LAD,0.1865,0.1865,119,64,488.0,N
2026-08-19,HRR,Cooper Pratt,806198,MIL,0.1834,0.1834,-157,65,159.0,N
2026-08-19,HRR,Trea Turner,607208,PHI,0.1513,0.1513,-140,66,543.0,N
2026-08-19,HRR,Jacob Young,696285,WSH,0.1435,0.1435,-150,67,378.0,N
2026-08-19,HRR,Bryce Harper,547180,PHI,0.1284,0.1284,-137,68,542.0,N
2026-08-19,HRR,Carter Jensen,695600,KC,0.105,0.105,115,69,468.0,N
2026-08-19,HRR,Ryan McMahon,641857,NYY,0.0973,0.0973,128,70,303.0,N
2026-08-19,HRR,Nick Loftin,679845,KC,0.0905,0.0905,-110,71,312.0,N
2026-08-19,HRR,Bryson Stott,681082,PHI,0.0765,0.0765,-115,72,477.0,N
2026-08-19,HRR,Spencer Jones,682987,NYY,0.0572,0.0572,117,73,159.0,N
2026-08-19,HRR,Jeff McNeil,643446,ATH,0.0448,0.0448,-108,74,379.0,N
2026-08-19,HRR,Josh Smith,669701,TOR,0.0367,0.0367,-155,75,29.0,N
2026-08-19,HRR,Ezequiel Duran,677649,TEX,0.0324,0.0324,110,76,447.0,N
2026-08-19,HRR,Joey Ortiz,687401,MIL,0.0278,0.0278,133,77,308.0,N
2026-08-19,HRR,Ezequiel Tovar,678662,COL,0.0147,0.0147,115,78,419.0,N
2026-08-19,HRR,Kyle Schwarber,656941,PHI,0.0108,0.0108,115,79,541.0,N
2026-08-19,HRR,Carlos Cortes,666126,ATH,0.0091,0.0091,121,80,284.0,N
2026-08-19,HRR,Samuel Basallo,694212,BAL,-0.0019,-0.0019,-120,81,311.0,N
2026-08-19,HRR,Vinnie Pasquantino,686469,KC,-0.0109,-0.0109,-107,82,344.0,N
2026-08-19,HRR,Cedric Mullins,656775,TB,-0.0142,-0.0142,120,83,413.0,N
2026-08-19,HRR,Christian Yelich,592885,MIL,-0.017,-0.017,130,84,381.0,N
2026-08-19,HRR,Jonah Heim,641680,ATH,-0.0295,-0.0295,122,85,45.0,N
2026-08-19,HRR,Alec Bohm,664761,PHI,-0.0387,-0.0387,-123,86,496.0,N
2026-08-19,HRR,Jung Hoo Lee,808982,SF,-0.0401,-0.0401,125,87,464.0,N
2026-08-19,HRR,Coby Mayo,691723,BAL,-0.0434,-0.0434,104,88,327.0,N
2026-08-19,HRR,Jose Trevino,624431,CIN,-0.0511,-0.0511,145,89,102.0,N
2026-08-19,HRR,Jorbit Vivas,678391,WSH,-0.0524,-0.0524,-160,90,268.0,N
2026-08-19,HRR,Brock Rodden,801126,SEA,-0.0653,-0.0653,-130,91,17.0,N
2026-08-19,HRR,Taylor Walls,670764,TB,-0.0673,-0.0673,-179,92,357.0,N
2026-08-19,HRR,Salvador Perez,521692,KC,-0.0675,-0.0675,-128,93,488.0,N
2026-08-19,HRR,Justin Crawford,702222,PHI,-0.0715,-0.0715,125,94,371.0,N
2026-08-19,HRR,Tommy White,695720,ATH,-0.0737,-0.0737,112,95,109.0,N
2026-08-19,HRR,Wyatt Langford,694671,TEX,-0.0749,-0.0749,100,96,316.0,N
2026-08-19,HRR,Angel Martínez,682657,CLE,-0.0778,-0.0778,-128,97,310.0,N
2026-08-19,HRR,Wade Meckler,685133,LAA,-0.0819,-0.0819,103,98,222.0,N
2026-08-19,HRR,Henry Bolte,703607,ATH,-0.1015,-0.1015,-102,99,308.0,N
2026-08-19,HRR,Jonah Cox,813841,SF,-0.1338,-0.1338,-178,100,38.0,N
2026-08-19,HRR,Jakob Marsee,805300,MIA,-0.1368,-0.1368,100,101,482.0,N
2026-08-19,HRR,Brandon Nimmo,607043,TEX,-0.1534,-0.1534,-115,102,506.0,N
2026-08-19,HRR,Randy Arozarena,668227,SEA,-0.1558,-0.1558,115,103,506.0,N
2026-08-19,HRR,Kyle Isbel,664728,KC,-0.1622,-0.1622,120,104,224.0,N
2026-08-19,HRR,Dominic Canzone,686527,SEA,-0.1643,-0.1643,120,105,376.0,N
2026-08-19,HRR,Joc Pederson,592626,TEX,-0.1647,-0.1647,120,106,377.0,N
2026-08-19,HRR,Nasim Nuñez,683083,WSH,-0.1801,-0.1801,-158,107,412.0,N
2026-08-19,HRR,Leody Taveras,665750,BAL,-0.1913,-0.1913,116,108,384.0,N
2026-08-19,HRR,Jarred Kelenic,672284,TEX,-0.1987,-0.1987,-135,109,18.0,N
2026-08-19,HRR,Nicky Lopez,670032,TEX,-0.2026,-0.2026,-138,110,211.0,N
2026-08-19,HRR,Lawrence Butler,671732,ATH,-0.2183,-0.2183,-101,111,384.0,N
2026-08-19,HRR,Brayan Rocchio,677587,CLE,-0.2226,-0.2226,105,112,475.0,N
2026-08-19,HRR,Christian Walker,572233,HOU,-0.2232,-0.2232,105,113,501.0,N
2026-08-19,HRR,Austin Hedges,595978,CLE,-0.2237,-0.2237,-152,114,188.0,N
2026-08-19,HRR,Cole Young,702284,SEA,-0.2258,-0.2258,125,115,505.0,N
2026-08-19,HRR,Vaughn Grissom,687093,LAA,-0.2306,-0.2306,125,116,319.0,N
2026-08-19,HRR,Tyler Stephenson,663886,CIN,-0.2383,-0.2383,105,117,347.0,N
2026-08-19,HRR,Nolan Schanuel,694384,LAA,-0.2422,-0.2422,-105,118,438.0,N
2026-08-19,HRR,José Ramírez,608070,CLE,-0.2527,-0.2527,-154,119,402.0,N
2026-08-19,HRR,Dane Myers,667472,CIN,-0.2536,-0.2536,-101,120,232.0,N
2026-08-19,HRR,Jackson Holliday,702616,BAL,-0.261,-0.261,-109,121,254.0,N
2026-08-19,HRR,JJ Bleday,668709,CIN,-0.2647,-0.2647,120,122,407.0,N
2026-08-19,HRR,Dylan Beavers,687637,BAL,-0.2778,-0.2778,140,123,233.0,N
2026-08-19,HRR,Gunnar Henderson,683002,BAL,-0.2809,-0.2809,-121,124,567.0,N
2026-08-19,HRR,Connor Norby,681393,COL,-0.3084,-0.3084,-113,125,233.0,N
2026-08-19,HRR,Osleivis Basabe,678545,SF,-0.3145,-0.3145,-144,126,60.0,N
2026-08-19,HRR,Jose Altuve,514888,HOU,-0.3173,-0.3173,-113,127,426.0,N
2026-08-19,HRR,Colton Cowser,681297,BAL,-0.3296,-0.3296,123,128,297.0,N
2026-08-19,HRR,Blaze Jordan,691458,STL,-0.336,-0.336,-173,129,173.0,N
2026-08-19,HRR,Austin Wells,669224,NYY,-0.3457,-0.3457,-146,130,283.0,N
2026-08-19,HRR,LaMonte Wade Jr.,664774,HOU,-0.3504,-0.3504,130,131,97.0,N
2026-08-19,HRR,Isaac Paredes,670623,HOU,-0.3507,-0.3507,-114,132,505.0,N
2026-08-19,HRR,Victor Bericoto,682674,SF,-0.3528,-0.3528,137,133,75.0,N
2026-08-19,HRR,Rafael Devers,646240,SF,-0.3686,-0.3686,115,134,529.0,N
2026-08-19,HRR,Zach Neto,687263,LAA,-0.3756,-0.3756,110,135,544.0,N
2026-08-19,HRR,Nathan Church,701675,STL,-0.3757,-0.3757,123,136,349.0,N
2026-08-19,HRR,Jesús Sánchez,660821,TOR,-0.3847,-0.3847,-130,137,271.0,N
2026-08-19,HRR,JJ Wetherholt,802139,STL,-0.3854,-0.3854,101,138,547.0,N
2026-08-19,HRR,Taylor Trammell,666211,HOU,-0.3866,-0.3866,123,139,202.0,N
2026-08-19,HRR,Bryan Torres,663494,STL,-0.3948,-0.3948,-175,140,121.0,N
2026-08-19,HRR,Brett Bateman,703520,TOR,-0.4134,-0.4134,126,141,49.0,N
2026-08-19,HRR,Josh Naylor,647304,SEA,-0.4136,-0.4136,121,142,501.0,N
2026-08-19,HRR,Mike Trout,545361,LAA,-0.4189,-0.4189,-103,143,478.0,N
2026-08-19,HRR,Kazuma Okamoto,672960,TOR,-0.4223,-0.4223,135,144,498.0,N
2026-08-19,HRR,Petey Halpin,690984,CLE,-0.4281,-0.4281,128,145,131.0,N
2026-08-19,HRR,Julio Rodríguez,677594,SEA,-0.4314,-0.4314,100,146,498.0,N
2026-08-19,HRR,Steven Kwan,680757,CLE,-0.4386,-0.4386,-131,147,477.0,N
2026-08-19,HRR,Corey Seager,608369,TEX,-0.4426,-0.4426,-112,148,278.0,N
2026-08-19,HRR,Cam Smith,701358,HOU,-0.4474,-0.4474,-102,149,449.0,N
2026-08-19,HRR,Denzer Guzman,694203,LAA,-0.453,-0.453,-170,150,189.0,N
2026-08-19,HRR,Iván Herrera,671056,STL,-0.4662,-0.4662,-101,151,563.0,N
2026-08-19,HRR,Eugenio Suárez,553993,CIN,-0.4689,-0.4689,113,152,379.0,N
2026-08-19,HRR,Bryce Eldridge,805811,SF,-0.4884,-0.4884,135,153,335.0,N
2026-08-19,HRR,Elias Díaz,553869,TEX,-0.5057,-0.5057,-145,154,140.0,N
2026-08-19,HRR,Travis Bazzana,683953,CLE,-0.5371,-0.5371,-107,155,393.0,N
2026-08-19,HRR,Andrés Giménez,665926,TOR,-0.5395,-0.5395,-175,156,415.0,N
2026-08-19,HRR,Masyn Winn,691026,STL,-0.5467,-0.5467,130,157,484.0,N
2026-08-19,HRR,Charles McAdoo,807727,TOR,-0.5481,-0.5481,-135,158,48.0,N
2026-08-19,HRR,Matt McLain,680574,CIN,-0.5545,-0.5545,125,159,377.0,N
2026-08-19,HRR,Oswald Peraza,672724,LAA,-0.5685,-0.5685,-140,160,316.0,N
2026-08-19,HRR,Nathan Lukes,664770,TOR,-0.5868,-0.5868,132,161,328.0,N
2026-08-19,HRR,Christian Vázquez,543877,HOU,-0.5902,-0.5902,-144,162,230.0,N
2026-08-19,HRR,Alejandro Kirk,672386,TOR,-0.5989,-0.5989,108,163,197.0,N
2026-08-19,HRR,Evan Carter,694497,TEX,-0.6975,-0.6975,132,164,359.0,N
2026-08-19,HRR,Willy Adames,642715,SF,-0.7166,-0.7166,-166,165,485.0,N
2026-08-19,HRR,Brandon Valenzuela,678218,TOR,-0.721,-0.721,-134,166,225.0,N
2026-08-19,HRR,Garrett Stubbs,596117,PHI,-0.7218,-0.7218,-151,167,46.0,N
2026-08-19,HRR,Josh Lowe,666139,LAA,-0.722,-0.722,-145,168,249.0,N
2026-08-19,HRR,Brendan Donovan,680977,SEA,-0.8014,-0.8014,-114,169,144.0,N
2026-08-19,HRR,Carlos Narváez,665966,BAL,-0.8395,-0.8395,-156,170,197.0,N
2026-08-19,HRR,Jimmy Crooks,699625,STL,-0.9262,-0.9262,-125,171,128.0,N
2026-08-19,HRR,Ben Rortvedt,666163,LAD,-0.9464,-0.9464,105,172,13.0,N
2026-08-19,HRR,Drew Cavanaugh,701852,SF,-0.9986,-0.9986,-119,173,91.0,N
2026-08-19,HRR,Michael Toglia,669911,CIN,-1.0087,-1.0087,127,174,21.0,N
2026-08-19,HRR,Christian Koss,683766,SF,-1.2412,-1.2412,-130,175,87.0,N
2026-08-19,HRR,Cal Raleigh,663728,SEA,-1.2766,-1.2766,-145,176,387.0,N
2026-08-19,HRR,Taylor Ward,621493,SEA,-1.6991,-1.6991,-155,177,32.0,N
2026-08-19,HRR,Moisés Ballesteros,694208,LAA,-2.0928,-2.0928,110,178,51.0,N
