market,name,team,opp,slot,src,line,p_model,p_mkt,edge,best_price,book,nbooks,date,player_id,game_pk,on_board,actual,settle,units
TB,Otto Lopez,MIA,WSH,2,Expected Lineup,1.5,0.4362,0.45619047619047615,-0.0199806464009592,120,betmgm,9,2026-08-21,672640,823830,False,1,L,-1.0
HRR,Otto Lopez,MIA,WSH,2,Expected Lineup,1.5,0.6004,0.58,0.020358828330498735,-145,williamhill_us,3,2026-08-21,672640,823830,False,2,W,0.6897
TB,Xavier Edwards,MIA,WSH,3,Expected Lineup,1.5,0.3713,0.405531914893617,-0.03418565626961906,160,betmgm,9,2026-08-21,669364,823830,False,0,L,-1.0
HRR,Xavier Edwards,MIA,WSH,3,Expected Lineup,1.5,0.5641,0.531560489060489,0.032568094463066855,-120,betmgm,4,2026-08-21,669364,823830,False,0,L,-1.0
TB,Griffin Conine,MIA,WSH,4,Expected Lineup,1.5,0.4263,0.4031526212202541,0.02317250448561825,155,betmgm,6,2026-08-21,665052,823830,False,0,L,-1.0
HRR,Griffin Conine,MIA,WSH,4,Expected Lineup,1.5,0.6014,0.4873891625615764,0.11401808646395506,100,betmgm,3,2026-08-21,665052,823830,False,0,L,-1.0
TB,Heriberto Hernandez,MIA,WSH,5,Expected Lineup,1.5,0.3523,0.39222073317613526,-0.03992915288097787,165,betmgm,6,2026-08-21,681715,823830,False,0,L,-1.0
HRR,Heriberto Hernandez,MIA,WSH,5,Expected Lineup,1.5,0.4972,0.4921951219512195,0.004976779281021193,-101,draftkings,3,2026-08-21,681715,823830,False,0,L,-1.0
TB,Owen Caissie,MIA,WSH,6,Expected Lineup,1.5,0.3556,0.30786885245901635,0.04774783226672491,210,betmgm,5,2026-08-21,683357,823830,False,1,L,-1.0
HRR,Owen Caissie,MIA,WSH,6,Expected Lineup,0.5,0.713,0.6012121212121212,0.11182836381682204,-125,betmgm,3,2026-08-21,683357,823830,False,1,W,0.8
TB,Esteury Ruiz,MIA,WSH,7,Expected Lineup,1.5,0.3222,0.3079569892473118,0.01427266271002503,239,draftkings,6,2026-08-21,665923,823830,False,1,L,-1.0
HRR,Esteury Ruiz,MIA,WSH,7,Expected Lineup,0.5,0.697,0.6054681647940074,0.0915492347376321,-167,draftkings,1,2026-08-21,665923,823830,False,1,W,0.5988
TB,Joe Mack,MIA,WSH,8,Expected Lineup,1.5,0.3281,0.2925,0.03560210308730516,240,fanatics,3,2026-08-21,691788,823830,False,0,L,-1.0
HRR,Joe Mack,MIA,WSH,8,Expected Lineup,0.5,0.694,0.6026415094339622,0.0913377936116534,-164,draftkings,3,2026-08-21,691788,823830,False,0,L,-1.0
TB,Javier Sanoja,MIA,WSH,9,Expected Lineup,1.5,0.3301,0.3504974271012007,-0.020411452229552263,185,draftkings,4,2026-08-21,691594,823830,False,2,W,1.85
HRR,Javier Sanoja,MIA,WSH,9,Expected Lineup,1.5,0.4599,0.46780487804878046,-0.007931099764380889,109,draftkings,3,2026-08-21,691594,823830,False,5,W,1.09
TB,Yandy Diaz,TB,BAL,1,Expected Lineup,1.5,0.4956,0.46780487804878046,0.02778831222062328,116,betrivers,9,2026-08-21,650490,824800,False,0,L,-1.0
HRR,Yandy Diaz,TB,BAL,1,Expected Lineup,1.5,0.6679,0.58,0.08791245503470912,-127,draftkings,3,2026-08-21,650490,824800,False,0,L,-1.0
TB,Jonathan Aranda,TB,BAL,2,Expected Lineup,1.5,0.3767,0.38,-0.0032942160924932518,170,betrivers,9,2026-08-21,666018,824800,False,0,L,-1.0
HRR,Jonathan Aranda,TB,BAL,2,Expected Lineup,1.5,0.5439,0.48495049504950494,0.05892195169484715,100,betmgm,3,2026-08-21,666018,824800,False,0,L,-1.0
TB,Junior Caminero,TB,BAL,3,Expected Lineup,1.5,0.459,0.46076923076923076,-0.0017516998123908167,115,betrivers,9,2026-08-21,691406,824800,False,3,W,1.15
HRR,Junior Caminero,TB,BAL,3,Expected Lineup,1.5,0.6256,0.5433187772925764,0.08230363773282257,-120,draftkings,3,2026-08-21,691406,824800,False,3,W,0.8333
TB,Ryan Vilade,TB,BAL,4,Expected Lineup,1.5,0.4425,0.34900369003690035,0.09350090996758892,195,betrivers,5,2026-08-21,668723,824800,True,2,W,1.95
HRR,Ryan Vilade,TB,BAL,4,Expected Lineup,1.5,0.5882,0.4408294930875576,0.1473241252005505,127,draftkings,3,2026-08-21,668723,824800,False,2,W,1.27
TB,Chandler Simpson,TB,BAL,5,Expected Lineup,1.5,0.3841,0.3646153846153846,0.01946169539234527,185,betrivers,7,2026-08-21,802415,824800,False,1,L,-1.0
HRR,Chandler Simpson,TB,BAL,5,Expected Lineup,1.5,0.4971,0.4873891625615764,0.009679256149626336,109,draftkings,3,2026-08-21,802415,824800,False,2,W,1.09
TB,Jonny DeLuca,TB,BAL,6,Expected Lineup,1.5,0.4298,0.35735849056603775,0.07241911885681579,195,betrivers,5,2026-08-21,676356,824800,False,1,L,-1.0
HRR,Jonny DeLuca,TB,BAL,6,Expected Lineup,1.5,0.5569,0.46076923076923076,0.09617767895914492,118,draftkings,3,2026-08-21,676356,824800,False,1,L,-1.0
TB,Liam Hicks,TB,BAL,7,Expected Lineup,1.5,0.3099,0.2974603174603174,0.012439467189243048,220,betrivers,3,2026-08-21,689414,824800,False,0,L,-1.0
HRR,Liam Hicks,TB,BAL,7,Expected Lineup,1.5,0.4896,0.4101254301254301,0.07945635989753219,134,draftkings,2,2026-08-21,689414,824800,False,0,L,-1.0
TB,Jorge Mateo,TB,BAL,8,Expected Lineup,1.5,0.3448,0.34363636363636363,0.001121283500008119,215,betrivers,5,2026-08-21,622761,824800,False,0,L,-1.0
HRR,Jorge Mateo,TB,BAL,8,Expected Lineup,0.5,0.7011,0.6068656716417911,0.09423144083538437,-168,draftkings,1,2026-08-21,622761,824800,False,1,W,0.5952
TB,Taylor Walls,TB,BAL,9,Expected Lineup,1.5,0.2829,0.2867484662576687,-0.0038073448756304473,265,betrivers,5,2026-08-21,670764,824800,False,0,L,-1.0
HRR,Taylor Walls,TB,BAL,9,Expected Lineup,0.5,0.6543,0.6136996336996337,0.040603219950894776,-165,draftkings,3,2026-08-21,670764,824800,False,0,L,-1.0
TB,Jackson Holliday,BAL,TB,1,Expected Lineup,1.5,0.3973,0.3763893249607535,0.02089833117252815,165,fanatics,8,2026-08-21,702616,824800,False,2,W,1.65
HRR,Jackson Holliday,BAL,TB,1,Expected Lineup,1.5,0.5347,0.48,0.05472990639689512,104,draftkings,3,2026-08-21,702616,824800,False,3,W,1.04
TB,Pete Alonso,BAL,TB,2,Expected Lineup,1.5,0.452,0.45169811320754716,0.0002659372694353568,120,fanatics,9,2026-08-21,624413,824800,False,5,W,1.2
HRR,Pete Alonso,BAL,TB,2,Expected Lineup,1.5,0.6172,0.5254545454545454,0.09174342199937435,-118,draftkings,3,2026-08-21,624413,824800,False,6,W,0.8475
TB,Gunnar Henderson,BAL,TB,3,Expected Lineup,1.5,0.4081,0.41478260869565214,-0.0067099562603863405,143,betrivers,9,2026-08-21,683002,824800,False,1,L,-1.0
HRR,Gunnar Henderson,BAL,TB,3,Expected Lineup,1.5,0.5176,0.5105164319248826,0.007046562202963735,100,draftkings,3,2026-08-21,683002,824800,False,1,L,-1.0
TB,Samuel Basallo,BAL,TB,4,Expected Lineup,1.5,0.4313,0.40283487091468206,0.02847348524550969,145,betmgm,8,2026-08-21,694212,824800,False,0,L,-1.0
HRR,Samuel Basallo,BAL,TB,4,Expected Lineup,1.5,0.561,0.4898039215686274,0.07118249348321737,100,betmgm,3,2026-08-21,694212,824800,False,0,L,-1.0
TB,Christian Encarnacion-Strand,BAL,TB,5,Expected Lineup,1.5,0.3985,0.40109929078014184,-0.002609807558844157,150,fanatics,8,2026-08-21,687952,824800,False,,V,0.0
HRR,Christian Encarnacion-Strand,BAL,TB,5,Expected Lineup,1.5,0.5382,0.48495049504950494,0.05328559211842532,102,draftkings,3,2026-08-21,687952,824800,False,,V,0.0
TB,Dylan Beavers,BAL,TB,6,Expected Lineup,1.5,0.3822,0.2944654088050314,0.08772829430497775,225,fanatics,5,2026-08-21,687637,824800,False,4,W,2.25
HRR,Dylan Beavers,BAL,TB,6,Expected Lineup,0.5,0.7169,0.5938996138996139,0.1229716070089697,-154,draftkings,3,2026-08-21,687637,824800,False,3,W,0.6494
TB,Leody Taveras,BAL,TB,7,Expected Lineup,1.5,0.3488,0.33274356103023517,0.0160349025653459,190,betrivers,6,2026-08-21,665750,824800,False,1,L,-1.0
HRR,Leody Taveras,BAL,TB,7,Expected Lineup,1.5,0.4644,0.4166812227074236,0.047704452182888324,135,betmgm,3,2026-08-21,665750,824800,False,1,L,-1.0
TB,Colton Cowser,BAL,TB,8,Expected Lineup,1.5,0.2889,0.2785074626865671,0.010365193260116368,245,betrivers,5,2026-08-21,681297,824800,False,2,W,2.45
HRR,Colton Cowser,BAL,TB,8,Expected Lineup,0.5,0.6503,0.5526495726495726,0.09769577250496597,-130,betmgm,3,2026-08-21,681297,824800,False,3,W,0.7692
TB,Carlos Narvaez,BAL,TB,9,Expected Lineup,1.5,0.2206,0.25932960893854745,-0.03873443356906839,270,betrivers,5,2026-08-21,665966,824800,False,,V,0.0
HRR,Carlos Narvaez,BAL,TB,9,Expected Lineup,0.5,0.5615,0.5275113122171946,0.034014364729070934,-121,draftkings,1,2026-08-21,665966,824800,False,,V,0.0
TB,A.J. Ewing,NYM,CWS,1,Expected Lineup,1.5,0.3664,0.3617294383332119,0.004696540651754955,195,betrivers,6,2026-08-21,805999,824559,False,0,L,-1.0
HRR,A.J. Ewing,NYM,CWS,1,Expected Lineup,1.5,0.4828,0.4654368932038835,0.01733383348378309,111,draftkings,3,2026-08-21,805999,824559,False,0,L,-1.0
TB,Francisco Lindor,NYM,CWS,2,Expected Lineup,1.5,0.4016,0.405531914893617,-0.003945770098996715,155,betrivers,9,2026-08-21,596019,824559,False,0,L,-1.0
HRR,Francisco Lindor,NYM,CWS,2,Expected Lineup,1.5,0.5166,0.4873891625615764,0.029190922592200352,101,draftkings,3,2026-08-21,596019,824559,False,0,L,-1.0
TB,Bo Bichette,NYM,CWS,3,Expected Lineup,1.5,0.3574,0.4129004329004329,-0.05550345518822375,150,betrivers,9,2026-08-21,666182,824559,False,4,W,1.5
HRR,Bo Bichette,NYM,CWS,3,Expected Lineup,1.5,0.5121,0.5105164319248826,0.0015381871000618164,-107,draftkings,3,2026-08-21,666182,824559,False,3,W,0.9346
TB,Carson Benge,NYM,CWS,4,Expected Lineup,1.5,0.383,0.372156862745098,0.010868095002135203,170,betrivers,7,2026-08-21,701807,824559,False,1,L,-1.0
HRR,Carson Benge,NYM,CWS,4,Expected Lineup,1.5,0.5181,0.47751243781094527,0.0405752121235074,105,draftkings,3,2026-08-21,701807,824559,False,2,W,1.05
TB,Luis Robert,NYM,CWS,5,Expected Lineup,1.5,0.2865,0.3571306818181818,-0.07058976415877893,200,betrivers,6,2026-08-21,673357,824559,False,2,W,2.0
HRR,Luis Robert,NYM,CWS,5,Expected Lineup,1.5,0.4285,0.4630917874396135,-0.03458521341891124,113,draftkings,3,2026-08-21,673357,824559,False,2,W,1.13
TB,Jared Young,NYM,CWS,6,Expected Lineup,1.5,0.3794,0.32482758620689656,0.05452304547963943,215,betrivers,5,2026-08-21,676724,824559,False,1,L,-1.0
HRR,Jared Young,NYM,CWS,6,Expected Lineup,0.5,0.7075,0.6096296296296296,0.09789666409945308,-170,draftkings,1,2026-08-21,676724,824559,False,2,W,0.5882
TB,Francisco Alvarez,NYM,CWS,7,Expected Lineup,1.5,0.3092,0.34363636363636363,-0.03447227831049726,210,betmgm,6,2026-08-21,682626,824559,False,0,L,-1.0
HRR,Francisco Alvarez,NYM,CWS,7,Expected Lineup,1.5,0.417,0.4315247879973907,-0.01448661887479763,124,draftkings,2,2026-08-21,682626,824559,False,0,L,-1.0
TB,Brett Baty,NYM,CWS,8,Expected Lineup,1.5,0.2656,0.28528667163067756,-0.019660694766134412,265,betrivers,4,2026-08-21,683146,824559,False,3,W,2.65
HRR,Brett Baty,NYM,CWS,8,Expected Lineup,0.5,0.6077,0.5452173913043478,0.062469208505812834,-128,draftkings,3,2026-08-21,683146,824559,False,4,W,0.7812
TB,Marcus Semien,NYM,CWS,9,Expected Lineup,1.5,0.2375,0.3219053185271771,-0.08435625610118594,210,betrivers,6,2026-08-21,543760,824559,False,2,W,2.1
HRR,Marcus Semien,NYM,CWS,9,Expected Lineup,0.5,0.5745,0.6202877697841727,-0.045814879531782315,-176,williamhill_us,3,2026-08-21,543760,824559,False,3,W,0.5682
TB,Chase Meidroth,CWS,NYM,1,Expected Lineup,1.5,0.4711,0.3683861236802413,0.10269016709672613,188,betrivers,8,2026-08-21,805367,824559,True,0,L,-1.0
HRR,Chase Meidroth,CWS,NYM,1,Expected Lineup,1.5,0.612,0.5138753387533875,0.09816316682522552,103,draftkings,4,2026-08-21,805367,824559,False,0,L,-1.0
TB,Munetaka Murakami,CWS,NYM,2,Expected Lineup,1.5,0.3987,0.3609869375907112,0.03769242702075215,170,betrivers,6,2026-08-21,808959,824559,False,0,L,-1.0
HRR,Munetaka Murakami,CWS,NYM,2,Expected Lineup,1.5,0.5484,0.4654368932038835,0.08292968137999979,113,draftkings,3,2026-08-21,808959,824559,False,1,L,-1.0
TB,Miguel Vargas,CWS,NYM,3,Expected Lineup,1.5,0.4683,0.44948356807511736,0.018784712199124143,133,betrivers,9,2026-08-21,678246,824559,False,6,W,1.33
HRR,Miguel Vargas,CWS,NYM,3,Expected Lineup,1.5,0.5946,0.5212844036697247,0.07331028949715568,-114,draftkings,3,2026-08-21,678246,824559,False,5,W,0.8772
TB,Randal Grichuk,CWS,NYM,4,Expected Lineup,1.5,0.562,0.43351707116412996,0.12844085675013917,140,betrivers,8,2026-08-21,545341,824559,True,5,W,1.4
HRR,Randal Grichuk,CWS,NYM,4,Expected Lineup,1.5,0.6344,0.5038095238095238,0.13056500265672144,-105,draftkings,3,2026-08-21,545341,824559,False,4,W,0.9524
TB,Braden Montgomery,CWS,NYM,5,Expected Lineup,1.5,0.404,0.35594516288601513,0.04810483428210438,195,betrivers,6,2026-08-21,695731,824559,False,,V,0.0
HRR,Braden Montgomery,CWS,NYM,5,Expected Lineup,1.5,0.516,0.46780487804878046,0.04816752783437206,111,draftkings,3,2026-08-21,695731,824559,False,,V,0.0
TB,Brenton Doyle,CWS,NYM,6,Expected Lineup,1.5,0.3408,0.3437566137566137,-0.002924429304479337,205,betrivers,6,2026-08-21,686668,824559,False,0,L,-1.0
HRR,Brenton Doyle,CWS,NYM,6,Expected Lineup,1.5,0.4647,0.4345454545454545,0.0301415494072666,125,draftkings,3,2026-08-21,686668,824559,False,0,L,-1.0
TB,Colson Montgomery,CWS,NYM,7,Expected Lineup,1.5,0.3574,0.34038961038961035,0.017001977116568256,200,betrivers,6,2026-08-21,695657,824559,False,4,W,2.0
HRR,Colson Montgomery,CWS,NYM,7,Expected Lineup,1.5,0.4738,0.43662100456621,0.03716224346365504,124,draftkings,3,2026-08-21,695657,824559,False,3,W,1.24
HRR,Luisangel Acuna,CWS,NYM,8,Expected Lineup,0.5,0.661,0.6291228070175439,0.03183347486095767,-185,betmgm,1,2026-08-21,682668,824559,False,0,L,-1.0
TB,Jake Rogers,CWS,NYM,9,Expected Lineup,1.5,0.3037,0.2925,0.011208185481347444,255,betrivers,5,2026-08-21,668670,824559,False,4,W,2.55
HRR,Jake Rogers,CWS,NYM,9,Expected Lineup,0.5,0.636,0.5718367346938775,0.0641976760241788,-136,draftkings,3,2026-08-21,668670,824559,False,4,W,0.7353
TB,Gleyber Torres,DET,KC,1,Expected Lineup,1.5,0.3843,0.4244444444444444,-0.040181102489521336,155,fanatics,9,2026-08-21,650402,824072,False,0,L,-1.0
HRR,Gleyber Torres,DET,KC,1,Expected Lineup,1.5,0.546,0.5212844036697247,0.02470316463751998,-111,draftkings,3,2026-08-21,650402,824072,False,0,L,-1.0
TB,Dillon Dingler,DET,KC,2,Expected Lineup,1.5,0.4387,0.48,-0.041312705545201445,107,draftkings,9,2026-08-21,693307,824072,False,0,L,-1.0
HRR,Dillon Dingler,DET,KC,2,Expected Lineup,1.5,0.568,0.554468085106383,0.013564851132777722,-128,draftkings,3,2026-08-21,693307,824072,False,0,L,-1.0
TB,Kevin McGonigle,DET,KC,3,Expected Lineup,1.5,0.4107,0.43045045045045044,-0.019714051391290177,135,fanatics,9,2026-08-21,805808,824072,False,2,W,1.35
HRR,Kevin McGonigle,DET,KC,3,Expected Lineup,1.5,0.5739,0.5355555555555556,0.03830243527147981,-114,draftkings,3,2026-08-21,805808,824072,False,3,W,0.8772
TB,Hao-Yu Lee,DET,KC,4,Expected Lineup,1.5,0.4135,0.38569453587886765,0.027766978857788227,165,fanatics,8,2026-08-21,701678,824072,False,1,L,-1.0
HRR,Hao-Yu Lee,DET,KC,4,Expected Lineup,1.5,0.5378,0.4630917874396135,0.07469586273562684,115,betmgm,3,2026-08-21,701678,824072,False,1,L,-1.0
TB,Spencer Torkelson,DET,KC,5,Expected Lineup,1.5,0.3718,0.41478260869565214,-0.042957430863042434,160,fanatics,8,2026-08-21,679529,824072,False,0,L,-1.0
HRR,Spencer Torkelson,DET,KC,5,Expected Lineup,1.5,0.4826,0.47751243781094527,0.005044556239215514,102,draftkings,3,2026-08-21,679529,824072,False,0,L,-1.0
TB,Ben Malgeri,DET,KC,6,Expected Lineup,1.5,0.3407,0.34363636363636363,-0.002962276361086702,180,betrivers,5,2026-08-21,701162,824072,False,0,L,-1.0
HRR,Ben Malgeri,DET,KC,6,Expected Lineup,1.5,0.4787,0.4539336492890995,0.024789712885474213,130,betmgm,3,2026-08-21,701162,824072,False,0,L,-1.0
TB,Max Clark,DET,KC,7,Expected Lineup,1.5,0.3802,0.372156862745098,0.008034797007405836,165,fanatics,5,2026-08-21,703601,824072,False,0,L,-1.0
HRR,Max Clark,DET,KC,7,Expected Lineup,1.5,0.5012,0.47261083743842364,0.02859530571562069,107,draftkings,3,2026-08-21,703601,824072,False,1,L,-1.0
TB,Javier Baez,DET,KC,8,Expected Lineup,1.5,0.3306,0.3546498599439776,-0.024094774248970108,190,draftkings,4,2026-08-21,595879,824072,False,2,W,1.9
HRR,Javier Baez,DET,KC,8,Expected Lineup,1.5,0.453,0.4654368932038835,-0.012443467471039193,115,draftkings,3,2026-08-21,595879,824072,False,1,L,-1.0
TB,Corey Julks,DET,KC,9,Expected Lineup,1.5,0.3255,0.2782766239505081,0.04725284831699855,265,fanatics,2,2026-08-21,667452,824072,False,,V,0.0
TB,Carter Jensen,KC,DET,1,Expected Lineup,1.5,0.3879,0.41859649122807013,-0.03073002905662986,154,draftkings,8,2026-08-21,695600,824072,False,4,W,1.54
HRR,Carter Jensen,KC,DET,1,Expected Lineup,1.5,0.4615,0.48119560019129604,-0.019657255303902166,113,draftkings,4,2026-08-21,695600,824072,False,3,W,1.13
TB,Bobby Witt,KC,DET,2,Expected Lineup,1.5,0.382,0.46780487804878046,-0.08585103889416634,110,betrivers,9,2026-08-21,677951,824072,False,2,W,1.1
HRR,Bobby Witt,KC,DET,2,Expected Lineup,1.5,0.5025,0.5526495726495726,-0.05015656536703439,-128,draftkings,3,2026-08-21,677951,824072,False,2,W,0.7812
TB,Jac Caglianone,KC,DET,3,Expected Lineup,1.5,0.4273,0.45619047619047615,-0.028892337257422462,110,betmgm,2,2026-08-21,695506,824072,False,0,L,-1.0
TB,Vinnie Pasquantino,KC,DET,4,Expected Lineup,1.5,0.3309,0.41859649122807013,-0.08764925448434735,136,draftkings,9,2026-08-21,686469,824072,False,6,W,1.36
HRR,Vinnie Pasquantino,KC,DET,4,Expected Lineup,1.5,0.4381,0.4921951219512195,-0.054094250223671925,-101,draftkings,3,2026-08-21,686469,824072,False,5,W,0.9901
TB,Salvador Perez,KC,DET,5,Expected Lineup,1.5,0.2702,0.40197097836731055,-0.13180582443876054,155,betmgm,8,2026-08-21,521692,824072,False,1,L,-1.0
HRR,Salvador Perez,KC,DET,5,Expected Lineup,1.5,0.3669,0.4898039215686274,-0.12294339283936834,102,draftkings,3,2026-08-21,521692,824072,False,1,L,-1.0
TB,Michael Massey,KC,DET,6,Expected Lineup,1.5,0.3723,0.39152263374485596,-0.01919577515209475,155,fanatics,7,2026-08-21,686681,824072,False,2,W,1.55
HRR,Michael Massey,KC,DET,6,Expected Lineup,1.5,0.4641,0.48,-0.015939436375822846,111,draftkings,3,2026-08-21,686681,824072,False,2,W,1.11
TB,Nick Loftin,KC,DET,7,Expected Lineup,1.5,0.2925,0.33659801678108314,-0.04404905324762537,210,betrivers,6,2026-08-21,679845,824072,False,0,L,-1.0
HRR,Nick Loftin,KC,DET,7,Expected Lineup,1.5,0.3534,0.430459590528174,-0.07708339321772434,123,draftkings,2,2026-08-21,679845,824072,False,0,L,-1.0
TB,Isaac Collins,KC,DET,8,Expected Lineup,1.5,0.2785,0.33401002506265665,-0.0555108586098742,193,draftkings,4,2026-08-21,686555,824072,False,1,L,-1.0
HRR,Isaac Collins,KC,DET,8,Expected Lineup,1.5,0.344,0.4225125313283208,-0.07850031634169852,128,draftkings,2,2026-08-21,686555,824072,False,1,L,-1.0
TB,Kyle Isbel,KC,DET,9,Expected Lineup,1.5,0.2509,0.30576400679117144,-0.0549108783972278,210,fanduel,4,2026-08-21,664728,824072,False,6,W,2.1
HRR,Kyle Isbel,KC,DET,9,Expected Lineup,0.5,0.5777,0.6163636363636363,-0.03869407806134173,-172,draftkings,3,2026-08-21,664728,824072,False,5,W,0.5814
TB,Henry Bolte,ATH,HOU,1,Expected Lineup,1.5,0.381,0.3984173669467787,-0.01740912185057114,161,draftkings,8,2026-08-21,703607,824152,False,0,L,-1.0
HRR,Henry Bolte,ATH,HOU,1,Expected Lineup,1.5,0.5549,0.47751243781094527,0.07740365294532175,110,draftkings,3,2026-08-21,703607,824152,False,0,L,-1.0
TB,Jeff McNeil,ATH,HOU,2,Expected Lineup,1.5,0.3847,0.39841004184100415,-0.01374771873607189,150,betrivers,9,2026-08-21,643446,824152,False,1,L,-1.0
HRR,Jeff McNeil,ATH,HOU,2,Expected Lineup,1.5,0.5485,0.5038095238095238,0.04464088531533705,100,draftkings,3,2026-08-21,643446,824152,False,1,L,-1.0
TB,Zack Gelof,ATH,HOU,3,Expected Lineup,1.5,0.4292,0.33274356103023517,0.09647764841196921,195,betrivers,6,2026-08-21,680869,824152,True,0,L,-1.0
HRR,Zack Gelof,ATH,HOU,3,Expected Lineup,1.5,0.5936,0.43871559633027524,0.1548678583611216,133,draftkings,3,2026-08-21,680869,824152,True,0,L,-1.0
TB,Lawrence Butler,ATH,HOU,4,Expected Lineup,1.5,0.3299,0.347003367003367,-0.01714994639817613,179,draftkings,6,2026-08-21,671732,824152,False,0,L,-1.0
HRR,Lawrence Butler,ATH,HOU,4,Expected Lineup,1.5,0.4813,0.45619047619047615,0.025156733412973753,122,draftkings,3,2026-08-21,671732,824152,False,0,L,-1.0
TB,Tommy White,ATH,HOU,5,Expected Lineup,1.5,0.3438,0.3308771929824561,0.012942898631944255,215,betrivers,5,2026-08-21,695720,824152,False,0,L,-1.0
HRR,Tommy White,ATH,HOU,5,Expected Lineup,1.5,0.4992,0.4345454545454545,0.06466263824803481,127,draftkings,3,2026-08-21,695720,824152,False,0,L,-1.0
TB,Carlos Cortes,ATH,HOU,6,Expected Lineup,1.5,0.3543,0.3189830508474576,0.03531164640802642,210,betrivers,5,2026-08-21,666126,824152,False,1,L,-1.0
HRR,Carlos Cortes,ATH,HOU,6,Expected Lineup,0.5,0.7187,0.6163636363636363,0.10237349890711922,-167,draftkings,3,2026-08-21,666126,824152,False,1,W,0.5988
TB,Jonah Heim,ATH,HOU,7,Expected Lineup,1.5,0.3139,0.3155704697986577,-0.0016659852192436042,205,betrivers,5,2026-08-21,641680,824152,False,0,L,-1.0
HRR,Jonah Heim,ATH,HOU,7,Expected Lineup,0.5,0.6487,0.6156033452807645,0.033141997579689386,-170,draftkings,2,2026-08-21,641680,824152,False,0,L,-1.0
TB,Donovan Walton,ATH,HOU,8,Expected Lineup,1.5,0.3541,0.2741176470588235,0.07996718528864799,265,betrivers,5,2026-08-21,622268,824152,False,1,L,-1.0
HRR,Donovan Walton,ATH,HOU,8,Expected Lineup,0.5,0.7171,0.5650622406639004,0.15204972495574498,-133,draftkings,3,2026-08-21,622268,824152,True,1,W,0.7519
TB,Jeremy Pena,HOU,ATH,1,Expected Lineup,1.5,0.4325,0.4345454545454545,-0.0020883969896094423,120,betmgm,2,2026-08-21,665161,824152,False,,V,0.0
TB,Yordan Alvarez,HOU,ATH,2,Expected Lineup,1.5,0.4802,0.5038095238095238,-0.023589436221786775,100,betrivers,9,2026-08-21,670541,824152,False,4,W,1.0
HRR,Yordan Alvarez,HOU,ATH,2,Expected Lineup,2.5,0.4822,0.45619047619047615,0.026000258448098557,110,draftkings,3,2026-08-21,670541,824152,False,5,W,1.1
TB,Isaac Paredes,HOU,ATH,3,Expected Lineup,1.5,0.365,0.40016806722689074,-0.03520334217706539,170,betrivers,9,2026-08-21,670623,824152,False,2,W,1.7
HRR,Isaac Paredes,HOU,ATH,3,Expected Lineup,1.5,0.5087,0.5191705069124424,-0.010495116397545856,-114,draftkings,3,2026-08-21,670623,824152,False,3,W,0.8772
TB,Daulton Varsho,HOU,ATH,4,Expected Lineup,1.5,0.3377,0.405531914893617,-0.0678101618098701,150,betrivers,9,2026-08-21,662139,824152,False,2,W,1.5
HRR,Daulton Varsho,HOU,ATH,4,Expected Lineup,1.5,0.4734,0.5212844036697247,-0.047879370965779544,-118,draftkings,3,2026-08-21,662139,824152,False,1,L,-1.0
TB,Jose Altuve,HOU,ATH,5,Expected Lineup,1.5,0.3364,0.39152263374485596,-0.05515134042866726,155,betmgm,8,2026-08-21,514888,824152,False,2,W,1.55
HRR,Jose Altuve,HOU,ATH,5,Expected Lineup,1.5,0.4649,0.5470995670995671,-0.08217082695662498,-130,williamhill_us,3,2026-08-21,514888,824152,False,2,W,0.7692
TB,Christian Walker,HOU,ATH,6,Expected Lineup,1.5,0.3507,0.35735849056603775,-0.006671429729378453,170,draftkings,6,2026-08-21,572233,824152,False,2,W,1.7
HRR,Christian Walker,HOU,ATH,6,Expected Lineup,1.5,0.4679,0.46780487804878046,5.599332315148198e-05,107,draftkings,3,2026-08-21,572233,824152,False,3,W,1.07
TB,Taylor Trammell,HOU,ATH,7,Expected Lineup,1.5,0.2991,0.2937254901960784,0.0053613464070282335,240,betrivers,2,2026-08-21,666211,824152,False,,V,0.0
HRR,Taylor Trammell,HOU,ATH,7,Expected Lineup,0.5,0.68,0.6127493261455526,0.06720988694882524,-165,betmgm,2,2026-08-21,666211,824152,False,,V,0.0
TB,Cam Smith,HOU,ATH,8,Expected Lineup,1.5,0.2844,0.34978810663021187,-0.06542849917115717,180,betrivers,6,2026-08-21,701358,824152,False,0,L,-1.0
HRR,Cam Smith,HOU,ATH,8,Expected Lineup,1.5,0.3973,0.47751243781094527,-0.08026165881429337,105,draftkings,3,2026-08-21,701358,824152,False,0,L,-1.0
TB,Yainer Diaz,HOU,ATH,9,Expected Lineup,1.5,0.2974,0.372156862745098,-0.07475148876209431,170,betmgm,7,2026-08-21,673237,824152,False,1,L,-1.0
HRR,Yainer Diaz,HOU,ATH,9,Expected Lineup,1.5,0.4259,0.4945631067961165,-0.06863135387285058,-105,betmgm,3,2026-08-21,673237,824152,False,1,L,-1.0
TB,Zach Neto,LAA,TEX,1,Expected Lineup,1.5,0.4237,0.4092161738970249,0.014528714922551311,160,fanatics,8,2026-08-21,687263,822857,False,1,L,-1.0
