date,game,team,line,side,p_model,p_mkt,edge,price,book,nb,mean,lineup,game_pk,pay,ev,on_board,actual,settle,units
2026-08-19,WSH@TEX,TEX,3.5,Under,0.425,0.459,-0.034,112,betrivers,5,4.41,CONF (statsapi),822860,1.12,-0.099,False,0,W,1.12
2026-08-19,WSH@TEX,TEX,4.5,Over,0.438,0.409,0.028,130,betrivers,2,4.41,CONF (statsapi),822860,1.3,0.0074,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,4.5,Under,0.562,0.591,-0.028,-162,betrivers,2,4.41,CONF (statsapi),822860,0.6173,-0.0911,False,0,W,0.6173
2026-08-19,WSH@TEX,TEX,5.5,Over,0.313,0.301,0.013,210,williamhill_us,1,4.41,CONF (statsapi),822860,2.1,-0.0297,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,5.5,Under,0.687,0.699,-0.013,-300,williamhill_us,1,4.41,CONF (statsapi),822860,0.3333,-0.084,False,0,W,0.3333
2026-08-19,WSH@TEX,TEX,6.5,Over,0.215,0.217,-0.002,333,williamhill_us,1,4.41,CONF (statsapi),822860,3.33,-0.069,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,6.5,Under,0.785,0.783,0.002,-500,williamhill_us,1,4.41,CONF (statsapi),822860,0.2,-0.058,False,0,W,0.2
2026-08-19,WSH@TEX,TEX,7.5,Over,0.143,0.156,-0.013,500,williamhill_us,1,4.41,CONF (statsapi),822860,5.0,-0.142,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,7.5,Under,0.857,0.844,0.013,-900,williamhill_us,1,4.41,CONF (statsapi),822860,0.1111,-0.0478,False,0,W,0.1111
2026-08-19,WSH@TEX,TEX,8.5,Over,0.087,0.11,-0.023,750,williamhill_us,1,4.41,CONF (statsapi),822860,7.5,-0.2605,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,8.5,Under,0.913,0.89,0.023,-2000,williamhill_us,1,4.41,CONF (statsapi),822860,0.05,-0.0413,False,0,W,0.05
2026-08-19,LAA@HOU,LAA,2.5,Over,0.7,0.66,0.041,-225,williamhill_us,2,4.4,CONF (statsapi),824155,0.4444,0.0111,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,2.5,Under,0.3,0.34,-0.041,185,betrivers,2,4.4,CONF (statsapi),824155,1.85,-0.145,False,2,W,1.85
2026-08-19,LAA@HOU,LAA,3.5,Over,0.564,0.524,0.04,-122,betrivers,5,4.4,CONF (statsapi),824155,0.8197,0.0263,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,3.5,Under,0.436,0.476,-0.04,100,betrivers,5,4.4,CONF (statsapi),824155,1.0,-0.128,False,2,W,1.0
2026-08-19,LAA@HOU,LAA,4.5,Over,0.433,0.391,0.041,145,betrivers,2,4.4,CONF (statsapi),824155,1.45,0.0609,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,4.5,Under,0.567,0.609,-0.041,-182,williamhill_us,2,4.4,CONF (statsapi),824155,0.5495,-0.1215,False,2,W,0.5495
2026-08-19,LAA@HOU,LAA,5.5,Over,0.316,0.294,0.022,220,williamhill_us,1,4.4,CONF (statsapi),824155,2.2,0.0112,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,5.5,Under,0.684,0.706,-0.022,-300,williamhill_us,1,4.4,CONF (statsapi),824155,0.3333,-0.088,False,2,W,0.3333
2026-08-19,LAA@HOU,LAA,6.5,Over,0.221,0.217,0.004,333,williamhill_us,1,4.4,CONF (statsapi),824155,3.33,-0.0431,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,6.5,Under,0.779,0.783,-0.004,-500,williamhill_us,1,4.4,CONF (statsapi),824155,0.2,-0.0652,False,2,W,0.2
2026-08-19,LAA@HOU,LAA,7.5,Over,0.149,0.161,-0.012,480,williamhill_us,1,4.4,CONF (statsapi),824155,4.8,-0.1358,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,7.5,Under,0.851,0.839,0.012,-900,williamhill_us,1,4.4,CONF (statsapi),824155,0.1111,-0.0544,False,2,W,0.1111
2026-08-19,LAA@HOU,LAA,8.5,Over,0.098,0.116,-0.018,700,williamhill_us,1,4.4,CONF (statsapi),824155,7.0,-0.216,False,2,L,-1.0
2026-08-19,LAA@HOU,LAA,8.5,Under,0.902,0.884,0.018,-2000,williamhill_us,1,4.4,CONF (statsapi),824155,0.05,-0.0529,False,2,W,0.05
2026-08-19,LAA@HOU,HOU,2.5,Over,0.681,0.731,-0.05,-350,williamhill_us,1,4.14,CONF (statsapi),824155,0.2857,-0.1244,False,3,W,0.2857
2026-08-19,LAA@HOU,HOU,2.5,Under,0.319,0.269,0.05,250,williamhill_us,1,4.14,CONF (statsapi),824155,2.5,0.1165,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,3.5,Over,0.532,0.616,-0.084,-187,williamhill_us,2,4.14,CONF (statsapi),824155,0.5348,-0.1835,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,3.5,Under,0.468,0.384,0.084,150,betrivers,2,4.14,CONF (statsapi),824155,1.5,0.17,False,3,W,1.5
2026-08-19,LAA@HOU,HOU,4.5,Over,0.392,0.48,-0.088,-102,fanduel,5,4.14,CONF (statsapi),824155,0.9804,-0.2237,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,4.5,Under,0.608,0.52,0.088,-114,betrivers,5,4.14,CONF (statsapi),824155,0.8772,0.1413,True,3,W,0.8772
2026-08-19,LAA@HOU,HOU,5.5,Over,0.278,0.371,-0.093,160,williamhill_us,2,4.14,CONF (statsapi),824155,1.6,-0.2772,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,5.5,Under,0.722,0.629,0.093,-195,betrivers,2,4.14,CONF (statsapi),824155,0.5128,0.0923,False,3,W,0.5128
2026-08-19,LAA@HOU,HOU,6.5,Over,0.189,0.269,-0.079,250,williamhill_us,1,4.14,CONF (statsapi),824155,2.5,-0.3385,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,6.5,Under,0.811,0.731,0.079,-350,williamhill_us,1,4.14,CONF (statsapi),824155,0.2857,0.0427,False,3,W,0.2857
2026-08-19,LAA@HOU,HOU,7.5,Over,0.122,0.197,-0.075,375,williamhill_us,1,4.14,CONF (statsapi),824155,3.75,-0.4205,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,7.5,Under,0.878,0.803,0.075,-600,williamhill_us,1,4.14,CONF (statsapi),824155,0.1667,0.0243,False,3,W,0.1667
2026-08-19,LAA@HOU,HOU,8.5,Over,0.077,0.143,-0.066,550,williamhill_us,1,4.14,CONF (statsapi),824155,5.5,-0.4995,False,3,L,-1.0
2026-08-19,LAA@HOU,HOU,8.5,Under,0.923,0.857,0.066,-1200,williamhill_us,1,4.14,CONF (statsapi),824155,0.0833,-0.0001,False,3,W,0.0833
2026-08-19,LAD@COL,LAD,2.5,Over,0.86,0.855,0.004,-1000,williamhill_us,1,6.32,Expected Lineup,824318,0.1,-0.054,False,6,W,0.1
2026-08-19,LAD@COL,LAD,2.5,Under,0.14,0.145,-0.004,550,williamhill_us,1,6.32,Expected Lineup,824318,5.5,-0.09,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,3.5,Over,0.767,0.778,-0.01,-500,williamhill_us,1,6.32,Expected Lineup,824318,0.2,-0.0796,False,6,W,0.2
2026-08-19,LAD@COL,LAD,3.5,Under,0.233,0.222,0.01,320,williamhill_us,1,6.32,Expected Lineup,824318,3.2,-0.0214,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,4.5,Over,0.659,0.688,-0.029,-275,williamhill_us,1,6.32,Expected Lineup,824318,0.3636,-0.1014,False,6,W,0.3636
2026-08-19,LAD@COL,LAD,4.5,Under,0.341,0.312,0.029,200,williamhill_us,1,6.32,Expected Lineup,824318,2.0,0.023,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,5.5,Over,0.544,0.594,-0.05,-175,williamhill_us,1,6.32,Expected Lineup,824318,0.5714,-0.1451,False,6,W,0.5714
2026-08-19,LAD@COL,LAD,5.5,Under,0.456,0.406,0.05,130,williamhill_us,1,6.32,Expected Lineup,824318,1.3,0.0488,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,6.5,Over,0.434,0.492,-0.057,-106,fanduel,5,6.32,Expected Lineup,824318,0.9434,-0.1566,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,6.5,Under,0.566,0.508,0.057,-115,draftkings,5,6.32,Expected Lineup,824318,0.8696,0.0582,True,6,W,0.8696
2026-08-19,LAD@COL,LAD,7.5,Over,0.332,0.399,-0.067,137,williamhill_us,1,6.32,Expected Lineup,824318,1.37,-0.2132,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,7.5,Under,0.668,0.601,0.067,-175,williamhill_us,1,6.32,Expected Lineup,824318,0.5714,0.0497,False,6,W,0.5714
2026-08-19,LAD@COL,LAD,8.5,Over,0.246,0.326,-0.079,190,williamhill_us,1,6.32,Expected Lineup,824318,1.9,-0.2866,False,6,L,-1.0
2026-08-19,LAD@COL,LAD,8.5,Under,0.754,0.674,0.079,-250,williamhill_us,1,6.32,Expected Lineup,824318,0.4,0.0556,False,6,W,0.4
2026-08-19,LAD@COL,COL,2.5,Over,0.764,0.737,0.027,-350,williamhill_us,1,4.83,Expected Lineup,824318,0.2857,-0.0177,False,4,W,0.2857
2026-08-19,LAD@COL,COL,2.5,Under,0.236,0.263,-0.027,260,williamhill_us,1,4.83,Expected Lineup,824318,2.6,-0.1504,False,4,L,-1.0
2026-08-19,LAD@COL,COL,3.5,Over,0.631,0.615,0.016,-187,williamhill_us,1,4.83,Expected Lineup,824318,0.5348,-0.0316,False,4,W,0.5348
2026-08-19,LAD@COL,COL,3.5,Under,0.369,0.385,-0.016,145,williamhill_us,1,4.83,Expected Lineup,824318,1.45,-0.0959,False,4,L,-1.0
2026-08-19,LAD@COL,COL,4.5,Over,0.497,0.499,-0.002,-106,fanduel,5,4.83,Expected Lineup,824318,0.9434,-0.0341,False,4,L,-1.0
2026-08-19,LAD@COL,COL,4.5,Under,0.503,0.501,0.002,-105,betmgm,5,4.83,Expected Lineup,824318,0.9524,-0.018,False,4,W,0.9524
2026-08-19,LAD@COL,COL,5.5,Over,0.369,0.38,-0.01,145,williamhill_us,1,4.83,Expected Lineup,824318,1.45,-0.0959,False,4,L,-1.0
2026-08-19,LAD@COL,COL,5.5,Under,0.631,0.62,0.01,-200,williamhill_us,1,4.83,Expected Lineup,824318,0.5,-0.0535,False,4,W,0.5
2026-08-19,LAD@COL,COL,6.5,Over,0.263,0.283,-0.02,230,williamhill_us,1,4.83,Expected Lineup,824318,2.3,-0.1321,False,4,L,-1.0
2026-08-19,LAD@COL,COL,6.5,Under,0.737,0.717,0.02,-333,williamhill_us,1,4.83,Expected Lineup,824318,0.3003,-0.0417,False,4,W,0.3003
2026-08-19,LAD@COL,COL,7.5,Over,0.178,0.217,-0.039,333,williamhill_us,1,4.83,Expected Lineup,824318,3.33,-0.2293,False,4,L,-1.0
2026-08-19,LAD@COL,COL,7.5,Under,0.822,0.783,0.039,-500,williamhill_us,1,4.83,Expected Lineup,824318,0.2,-0.0136,False,4,W,0.2
2026-08-19,LAD@COL,COL,8.5,Over,0.116,0.161,-0.045,480,williamhill_us,1,4.83,Expected Lineup,824318,4.8,-0.3272,False,4,L,-1.0
2026-08-19,LAD@COL,COL,8.5,Under,0.884,0.839,0.045,-900,williamhill_us,1,4.83,Expected Lineup,824318,0.1111,-0.0178,False,4,W,0.1111
